expr,weights,python
"[Term SqrtAbs (fromList [(0,1),(1,-2),(2,1),(3,-1),(6,1)]),Term Tanh (fromList [(0,-2),(1,-2),(2,2),(3,2),(4,1),(6,2),(7,1)]),Term SqrtAbs (fromList [(0,-2),(1,-2),(2,2),(4,-2)]),Term SqrtAbs (fromList [(0,2),(1,-2),(2,-2),(4,2),(6,1)]),Term SqrtAbs (fromList [(0,-1),(2,2),(3,2)]),Term Exp (fromList [(0,2)]),Term Cos (fromList [(0,1),(3,2),(4,2),(6,1)]),Term Cos (fromList [(1,-2),(2,2),(3,-2),(4,2),(5,-2),(6,2)]),Term Sin (fromList [(2,2),(3,1),(4,2),(6,1)]),Term Log (fromList [(0,2),(1,-2),(3,1),(4,1)]),Term Tanh (fromList [(0,-2),(1,-2),(3,-2),(4,2)]),Term Sin (fromList [(3,1),(6,1)]),Term Id (fromList [(0,-2),(1,-2),(2,1),(4,-1),(6,1),(7,1)]),Term Sin (fromList [(0,1),(2,-1),(3,2),(4,1)]),Term SqrtAbs (fromList [(0,-2)]),Term Sin (fromList [(0,-1),(2,2),(3,1),(4,2)])]","[4.0057183615830463e8,10634.739955895731,0.7055627156608781,-1344.400814502035,-169817.58194861823,3.4977194016037557e-3,1.6838038072958728,-0.22430458971057618,-4.005720864619148e8,0.22460315472009845,-113.97897487736269,1.890042085027931e9,0.32867999845256174,-1138.2341583099785,1.6140504509440894,-431.75690259235716,3.399810608320217]","4.0057183615830463e8 + 10634.739955895731*sqrtAbs(x[:,0]*x[:,1]**(-2)*x[:,2]*x[:,3]**(-1)*x[:,6]) + 0.7055627156608781*np.tanh(x[:,0]**(-2)*x[:,1]**(-2)*x[:,2]**(2)*x[:,3]**(2)*x[:,4]*x[:,6]**(2)*x[:,7]) + -1344.400814502035*sqrtAbs(x[:,0]**(-2)*x[:,1]**(-2)*x[:,2]**(2)*x[:,4]**(-2)) + -169817.58194861823*sqrtAbs(x[:,0]**(2)*x[:,1]**(-2)*x[:,2]**(-2)*x[:,4]**(2)*x[:,6]) + 3.4977194016037557e-3*sqrtAbs(x[:,0]**(-1)*x[:,2]**(2)*x[:,3]**(2)) + 1.6838038072958728*np.exp(x[:,0]**(2)) + -0.22430458971057618*np.cos(x[:,0]*x[:,3]**(2)*x[:,4]**(2)*x[:,6]) + -4.005720864619148e8*np.cos(x[:,1]**(-2)*x[:,2]**(2)*x[:,3]**(-2)*x[:,4]**(2)*x[:,5]**(-2)*x[:,6]**(2)) + 0.22460315472009845*np.sin(x[:,2]**(2)*x[:,3]*x[:,4]**(2)*x[:,6]) + -113.97897487736269*np.log(x[:,0]**(2)*x[:,1]**(-2)*x[:,3]*x[:,4]) + 1.890042085027931e9*np.tanh(x[:,0]**(-2)*x[:,1]**(-2)*x[:,3]**(-2)*x[:,4]**(2)) + 0.32867999845256174*np.sin(x[:,3]*x[:,6]) + -1138.2341583099785*(x[:,0]**(-2)*x[:,1]**(-2)*x[:,2]*x[:,4]**(-1)*x[:,6]*x[:,7]) + 1.6140504509440894*np.sin(x[:,0]*x[:,2]**(-1)*x[:,3]**(2)*x[:,4]) + -431.75690259235716*sqrtAbs(x[:,0]**(-2)) + 3.399810608320217*np.sin(x[:,0]**(-1)*x[:,2]**(2)*x[:,3]*x[:,4]**(2))"

"[Term SqrtAbs (fromList [(0,2),(1,2),(2,2),(3,-1),(4,-2),(6,2),(7,2)]),Term Log (fromList [(0,2),(1,2),(2,2),(3,-2),(4,-2),(5,-1)]),Term Log (fromList [(1,1),(2,2),(3,-2),(4,-2)]),Term Log (fromList [(0,2),(2,-1),(3,-1),(4,2),(5,2)]),Term Id (fromList [(0,2),(2,-2),(3,-1),(4,-1)]),Term Tanh (fromList [(0,-2),(1,2),(2,2),(3,-2),(5,-2),(7,2)]),Term SqrtAbs (fromList [(0,2),(1,2),(3,-1),(4,-1),(6,2)]),Term Cos (fromList [(0,-1),(4,2)]),Term SqrtAbs (fromList [(0,2),(2,2),(3,-2),(4,-1),(6,1)]),Term Sin (fromList [(0,2),(1,2),(2,2),(3,-2),(4,-1),(6,2)]),Term Sin (fromList [(0,-1),(1,1),(2,-2),(3,2)]),Term Sin (fromList [(0,2),(2,2),(3,1)]),Term Log (fromList [(0,1),(1,-2),(2,2),(3,2),(5,2)]),Term SqrtAbs (fromList [(0,2),(1,2),(4,-1),(6,1)]),Term Cos (fromList [(0,1),(2,-1),(3,-2),(4,2)]),Term Cos (fromList [(0,1),(1,2),(3,-1),(4,-2)])]","[-3.261878560350901e11,-1.5321503975294226e-4,28.234693836286723,-22.245826869458448,10.262441372396232,-2.811215242755177e8,5.894893436988028,1.488216524153877,1.0543835383721065,15.70529804870921,0.11157967810173014,-5.385546934687807,-3.9387154375652145,3.8453848846418843,-7.633308505552791e-2,3.26187855911534e11,1.5233004397485401]","-3.261878560350901e11 + -1.5321503975294226e-4*sqrtAbs(x[:,0]**(2)*x[:,1]**(2)*x[:,2]**(2)*x[:,3]**(-1)*x[:,4]**(-2)*x[:,6]**(2)*x[:,7]**(2)) + 28.234693836286723*np.log(x[:,0]**(2)*x[:,1]**(2)*x[:,2]**(2)*x[:,3]**(-2)*x[:,4]**(-2)*x[:,5]**(-1)) + -22.245826869458448*np.log(x[:,1]*x[:,2]**(2)*x[:,3]**(-2)*x[:,4]**(-2)) + 10.262441372396232*np.log(x[:,0]**(2)*x[:,2]**(-1)*x[:,3]**(-1)*x[:,4]**(2)*x[:,5]**(2)) + -2.811215242755177e8*(x[:,0]**(2)*x[:,2]**(-2)*x[:,3]**(-1)*x[:,4]**(-1)) + 5.894893436988028*np.tanh(x[:,0]**(-2)*x[:,1]**(2)*x[:,2]**(2)*x[:,3]**(-2)*x[:,5]**(-2)*x[:,7]**(2)) + 1.488216524153877*sqrtAbs(x[:,0]**(2)*x[:,1]**(2)*x[:,3]**(-1)*x[:,4]**(-1)*x[:,6]**(2)) + 1.0543835383721065*np.cos(x[:,0]**(-1)*x[:,4]**(2)) + 15.70529804870921*sqrtAbs(x[:,0]**(2)*x[:,2]**(2)*x[:,3]**(-2)*x[:,4]**(-1)*x[:,6]) + 0.11157967810173014*np.sin(x[:,0]**(2)*x[:,1]**(2)*x[:,2]**(2)*x[:,3]**(-2)*x[:,4]**(-1)*x[:,6]**(2)) + -5.385546934687807*np.sin(x[:,0]**(-1)*x[:,1]*x[:,2]**(-2)*x[:,3]**(2)) + -3.9387154375652145*np.sin(x[:,0]**(2)*x[:,2]**(2)*x[:,3]) + 3.8453848846418843*np.log(x[:,0]*x[:,1]**(-2)*x[:,2]**(2)*x[:,3]**(2)*x[:,5]**(2)) + -7.633308505552791e-2*sqrtAbs(x[:,0]**(2)*x[:,1]**(2)*x[:,4]**(-1)*x[:,6]) + 3.26187855911534e11*np.cos(x[:,0]*x[:,2]**(-1)*x[:,3]**(-2)*x[:,4]**(2)) + 1.5233004397485401*np.cos(x[:,0]*x[:,1]**(2)*x[:,3]**(-1)*x[:,4]**(-2))"

"[Term Tanh (fromList [(0,-2),(3,-2),(4,2)]),Term Cos (fromList [(0,-2),(1,1),(2,1),(3,-1)]),Term SqrtAbs (fromList [(0,2),(1,-2),(3,-1),(4,2),(6,1)]),Term SqrtAbs (fromList [(0,-2),(1,2),(2,1),(3,-2),(4,2),(6,1)]),Term SqrtAbs (fromList [(1,2),(2,2),(5,-2),(7,2)]),Term Exp (fromList [(0,2),(1,-1),(3,1),(5,-1),(7,2)]),Term Log (fromList [(0,1),(1,-2),(3,-1),(4,-2)]),Term Tanh (fromList [(0,-1),(1,-2),(2,1),(4,-2),(6,-2),(7,-1)]),Term Sin (fromList [(0,1),(1,2),(3,2)]),Term SqrtAbs (fromList [(0,-1),(1,-2),(3,-1),(4,-2)]),Term Id (fromList [(0,-1),(1,2),(4,2)]),Term Cos (fromList [(0,-1),(2,2),(3,-1),(4,2)]),Term Sin (fromList [(0,2),(2,1),(3,1),(4,2),(6,1)]),Term SqrtAbs (fromList [(0,-2),(3,-1),(6,2),(7,2)]),Term Id (fromList [(0,2),(1,-1),(2,1),(3,-1),(4,-2),(6,2)]),Term Tanh (fromList [(0,1),(4,2)])]","[1.2855770011117235e7,-317.31851971504557,-0.6317507017060342,8182.15316496788,1.194937506934328e-2,-5.435145828078491e-7,7.075559691506181e-2,12.771598421190385,-2.6984595385107277,-3.3138208690446196,-382599.8570155519,1.620509378923647e-6,-2.499958096469806,0.14637861123872795,-3.9284511448677835,214571.62158975878,-1.2855492737557646e7]","1.2855770011117235e7 + -317.31851971504557*np.tanh(x[:,0]**(-2)*x[:,3]**(-2)*x[:,4]**(2)) + -0.6317507017060342*np.cos(x[:,0]**(-2)*x[:,1]*x[:,2]*x[:,3]**(-1)) + 8182.15316496788*sqrtAbs(x[:,0]**(2)*x[:,1]**(-2)*x[:,3]**(-1)*x[:,4]**(2)*x[:,6]) + 1.194937506934328e-2*sqrtAbs(x[:,0]**(-2)*x[:,1]**(2)*x[:,2]*x[:,3]**(-2)*x[:,4]**(2)*x[:,6]) + -5.435145828078491e-7*sqrtAbs(x[:,1]**(2)*x[:,2]**(2)*x[:,5]**(-2)*x[:,7]**(2)) + 7.075559691506181e-2*np.exp(x[:,0]**(2)*x[:,1]**(-1)*x[:,3]*x[:,5]**(-1)*x[:,7]**(2)) + 12.771598421190385*np.log(x[:,0]*x[:,1]**(-2)*x[:,3]**(-1)*x[:,4]**(-2)) + -2.6984595385107277*np.tanh(x[:,0]**(-1)*x[:,1]**(-2)*x[:,2]*x[:,4]**(-2)*x[:,6]**(-2)*x[:,7]**(-1)) + -3.3138208690446196*np.sin(x[:,0]*x[:,1]**(2)*x[:,3]**(2)) + -382599.8570155519*sqrtAbs(x[:,0]**(-1)*x[:,1]**(-2)*x[:,3]**(-1)*x[:,4]**(-2)) + 1.620509378923647e-6*(x[:,0]**(-1)*x[:,1]**(2)*x[:,4]**(2)) + -2.499958096469806*np.cos(x[:,0]**(-1)*x[:,2]**(2)*x[:,3]**(-1)*x[:,4]**(2)) + 0.14637861123872795*np.sin(x[:,0]**(2)*x[:,2]*x[:,3]*x[:,4]**(2)*x[:,6]) + -3.9284511448677835*sqrtAbs(x[:,0]**(-2)*x[:,3]**(-1)*x[:,6]**(2)*x[:,7]**(2)) + 214571.62158975878*(x[:,0]**(2)*x[:,1]**(-1)*x[:,2]*x[:,3]**(-1)*x[:,4]**(-2)*x[:,6]**(2)) + -1.2855492737557646e7*np.tanh(x[:,0]*x[:,4]**(2))"

"[Term Id (fromList [(0,-1),(6,1),(7,1)]),Term Exp (fromList [(1,-2),(2,-2),(3,2),(4,2),(5,-1),(6,2)]),Term Tanh (fromList [(0,2),(2,1),(3,2),(4,-2),(6,1),(7,1)]),Term Sin (fromList [(1,-2),(4,2)]),Term Tanh (fromList [(3,-2),(4,-2),(6,2)]),Term Log (fromList [(0,-1),(2,2),(4,1)]),Term Log (fromList [(0,-1),(1,-2),(3,2),(4,1)]),Term Cos (fromList [(1,2),(3,-1),(4,1),(6,1)]),Term Id (fromList [(0,2),(1,-2),(2,-2),(3,2)]),Term SqrtAbs (fromList [(1,-2),(2,2),(3,-2),(4,1),(6,1)]),Term Tanh (fromList [(0,2),(2,-2),(3,2),(4,2),(5,-2),(6,2)]),Term Sin (fromList [(0,2),(3,2),(4,-2)]),Term Cos (fromList [(0,-1),(1,-2),(2,2),(3,-2),(4,2)]),Term Exp (fromList [(0,-2),(1,-2),(2,-1),(3,2),(4,2)]),Term Log (fromList [(0,-2),(1,-1),(2,1),(4,-1)]),Term Cos (fromList [(0,-2),(1,-2),(3,2),(4,-2)])]","[4.904124681669255e7,-0.2708559103815265,1177168.740423299,2.854955311486651,70403.20596576238,8921165.227600409,183.10500167194112,417.292896947173,-0.12250337495209596,3.050276547419099e7,1297.1415186704553,-6.781014755493474,-3.7041541175769117,-4.793651448889308e7,-21523.114610457164,-290.2976177546855,-2262956.6718263356]","4.904124681669255e7 + -0.2708559103815265*(x[:,0]**(-1)*x[:,6]*x[:,7]) + 1177168.740423299*np.exp(x[:,1]**(-2)*x[:,2]**(-2)*x[:,3]**(2)*x[:,4]**(2)*x[:,5]**(-1)*x[:,6]**(2)) + 2.854955311486651*np.tanh(x[:,0]**(2)*x[:,2]*x[:,3]**(2)*x[:,4]**(-2)*x[:,6]*x[:,7]) + 70403.20596576238*np.sin(x[:,1]**(-2)*x[:,4]**(2)) + 8921165.227600409*np.tanh(x[:,3]**(-2)*x[:,4]**(-2)*x[:,6]**(2)) + 183.10500167194112*np.log(x[:,0]**(-1)*x[:,2]**(2)*x[:,4]) + 417.292896947173*np.log(x[:,0]**(-1)*x[:,1]**(-2)*x[:,3]**(2)*x[:,4]) + -0.12250337495209596*np.cos(x[:,1]**(2)*x[:,3]**(-1)*x[:,4]*x[:,6]) + 3.050276547419099e7*(x[:,0]**(2)*x[:,1]**(-2)*x[:,2]**(-2)*x[:,3]**(2)) + 1297.1415186704553*sqrtAbs(x[:,1]**(-2)*x[:,2]**(2)*x[:,3]**(-2)*x[:,4]*x[:,6]) + -6.781014755493474*np.tanh(x[:,0]**(2)*x[:,2]**(-2)*x[:,3]**(2)*x[:,4]**(2)*x[:,5]**(-2)*x[:,6]**(2)) + -3.7041541175769117*np.sin(x[:,0]**(2)*x[:,3]**(2)*x[:,4]**(-2)) + -4.793651448889308e7*np.cos(x[:,0]**(-1)*x[:,1]**(-2)*x[:,2]**(2)*x[:,3]**(-2)*x[:,4]**(2)) + -21523.114610457164*np.exp(x[:,0]**(-2)*x[:,1]**(-2)*x[:,2]**(-1)*x[:,3]**(2)*x[:,4]**(2)) + -290.2976177546855*np.log(x[:,0]**(-2)*x[:,1]**(-1)*x[:,2]*x[:,4]**(-1)) + -2262956.6718263356*np.cos(x[:,0]**(-2)*x[:,1]**(-2)*x[:,3]**(2)*x[:,4]**(-2))"

"[Term Tanh (fromList [(0,2),(1,-1),(3,2),(4,2),(5,2),(6,2),(7,2)]),Term Sin (fromList [(0,2),(2,1),(4,-1)]),Term SqrtAbs (fromList [(0,-2),(1,-1),(2,2),(4,2),(5,-1),(6,2),(7,1)]),Term SqrtAbs (fromList [(0,-2),(1,-2),(2,-1),(3,2),(4,-1),(5,1),(6,2),(7,2)]),Term Id (fromList [(0,-2),(1,-2)]),Term SqrtAbs (fromList [(0,2),(1,2),(2,1),(3,-2)]),Term Tanh (fromList [(0,-2),(1,1),(2,-1),(4,2),(6,2)]),Term SqrtAbs (fromList [(0,-1),(1,-2),(3,2),(6,1)]),Term Cos (fromList [(0,2),(2,-2),(4,2),(5,-2),(7,2)]),Term Exp (fromList [(2,-2),(3,2),(4,2)]),Term Sin (fromList [(0,2),(2,2),(3,2),(6,1)]),Term Cos (fromList [(0,1),(1,1),(4,2)]),Term SqrtAbs (fromList [(1,-2),(2,1),(3,2),(6,2)]),Term Sin (fromList [(0,-2),(1,-2),(2,1),(3,2),(4,2)]),Term Sin (fromList [(1,-1),(2,2)]),Term Id (fromList [(0,-2),(2,-1),(3,-2),(6,1)])]","[194618.97677861404,6.957253325021955,-6.9348162090455645,-1.8356500506422194e-2,-10.14938728786979,3.034292272143046e7,0.34068687803939646,1.8870241695286818,-61.31684570757335,-194742.56193811173,1.5616323615323528e-5,-0.25022826425478967,-3.7184177954579076,3.9453173898267675,3.3856051015389754,-1.6339561684053132,9.471581715544212e7]","194618.97677861404 + 6.957253325021955*np.tanh(x[:,0]**(2)*x[:,1]**(-1)*x[:,3]**(2)*x[:,4]**(2)*x[:,5]**(2)*x[:,6]**(2)*x[:,7]**(2)) + -6.9348162090455645*np.sin(x[:,0]**(2)*x[:,2]*x[:,4]**(-1)) + -1.8356500506422194e-2*sqrtAbs(x[:,0]**(-2)*x[:,1]**(-1)*x[:,2]**(2)*x[:,4]**(2)*x[:,5]**(-1)*x[:,6]**(2)*x[:,7]) + -10.14938728786979*sqrtAbs(x[:,0]**(-2)*x[:,1]**(-2)*x[:,2]**(-1)*x[:,3]**(2)*x[:,4]**(-1)*x[:,5]*x[:,6]**(2)*x[:,7]**(2)) + 3.034292272143046e7*(x[:,0]**(-2)*x[:,1]**(-2)) + 0.34068687803939646*sqrtAbs(x[:,0]**(2)*x[:,1]**(2)*x[:,2]*x[:,3]**(-2)) + 1.8870241695286818*np.tanh(x[:,0]**(-2)*x[:,1]*x[:,2]**(-1)*x[:,4]**(2)*x[:,6]**(2)) + -61.31684570757335*sqrtAbs(x[:,0]**(-1)*x[:,1]**(-2)*x[:,3]**(2)*x[:,6]) + -194742.56193811173*np.cos(x[:,0]**(2)*x[:,2]**(-2)*x[:,4]**(2)*x[:,5]**(-2)*x[:,7]**(2)) + 1.5616323615323528e-5*np.exp(x[:,2]**(-2)*x[:,3]**(2)*x[:,4]**(2)) + -0.25022826425478967*np.sin(x[:,0]**(2)*x[:,2]**(2)*x[:,3]**(2)*x[:,6]) + -3.7184177954579076*np.cos(x[:,0]*x[:,1]*x[:,4]**(2)) + 3.9453173898267675*sqrtAbs(x[:,1]**(-2)*x[:,2]*x[:,3]**(2)*x[:,6]**(2)) + 3.3856051015389754*np.sin(x[:,0]**(-2)*x[:,1]**(-2)*x[:,2]*x[:,3]**(2)*x[:,4]**(2)) + -1.6339561684053132*np.sin(x[:,1]**(-1)*x[:,2]**(2)) + 9.471581715544212e7*(x[:,0]**(-2)*x[:,2]**(-1)*x[:,3]**(-2)*x[:,6])"

"[Term SqrtAbs (fromList [(0,-1),(1,2),(2,1),(3,2),(4,2),(6,2),(7,1)]),Term SqrtAbs (fromList [(0,2),(1,-2),(2,2),(4,1),(6,1)]),Term Id (fromList [(0,-2),(2,-1),(3,2),(4,-2)]),Term Id (fromList [(0,-2),(1,1),(2,2),(3,1),(4,2),(6,1)]),Term Id (fromList [(0,-2),(3,1),(4,2),(6,1)]),Term Tanh (fromList [(0,-2),(2,-2),(5,2),(6,-1),(7,-2)]),Term Sin (fromList [(2,2),(3,1),(4,1)]),Term SqrtAbs (fromList [(0,1),(2,2),(3,1),(4,2)]),Term Cos (fromList [(0,1),(6,2)]),Term Log (fromList [(0,-1),(2,1),(3,2),(4,-1)]),Term Sin (fromList [(0,-1),(1,2),(2,-2)]),Term SqrtAbs (fromList [(0,1),(4,-2)]),Term Sin (fromList [(0,1),(1,1),(2,-1),(3,1)]),Term Log (fromList [(1,2),(2,-2),(3,1),(4,-2)]),Term Exp (fromList [(0,-2),(2,-1),(3,1)]),Term Tanh (fromList [(0,2),(4,-2),(6,2)])]","[-2234.905341002387,-1.0634521740604668e-7,14.593303283893654,-22.190252383157826,9.537386654942494e-12,-8.08060672608735e-4,-2.2462283340935865,-1.2135033425549133,-1.1648617405897524e-2,-132.12818443731405,175.33321277161502,-33.34371186747955,4291.81274017786,6.615274536359666,-174.4527248098682,49.3308280247459,227.6389478787334]","-2234.905341002387 + -1.0634521740604668e-7*sqrtAbs(x[:,0]**(-1)*x[:,1]**(2)*x[:,2]*x[:,3]**(2)*x[:,4]**(2)*x[:,6]**(2)*x[:,7]) + 14.593303283893654*sqrtAbs(x[:,0]**(2)*x[:,1]**(-2)*x[:,2]**(2)*x[:,4]*x[:,6]) + -22.190252383157826*(x[:,0]**(-2)*x[:,2]**(-1)*x[:,3]**(2)*x[:,4]**(-2)) + 9.537386654942494e-12*(x[:,0]**(-2)*x[:,1]*x[:,2]**(2)*x[:,3]*x[:,4]**(2)*x[:,6]) + -8.08060672608735e-4*(x[:,0]**(-2)*x[:,3]*x[:,4]**(2)*x[:,6]) + -2.2462283340935865*np.tanh(x[:,0]**(-2)*x[:,2]**(-2)*x[:,5]**(2)*x[:,6]**(-1)*x[:,7]**(-2)) + -1.2135033425549133*np.sin(x[:,2]**(2)*x[:,3]*x[:,4]) + -1.1648617405897524e-2*sqrtAbs(x[:,0]*x[:,2]**(2)*x[:,3]*x[:,4]**(2)) + -132.12818443731405*np.cos(x[:,0]*x[:,6]**(2)) + 175.33321277161502*np.log(x[:,0]**(-1)*x[:,2]*x[:,3]**(2)*x[:,4]**(-1)) + -33.34371186747955*np.sin(x[:,0]**(-1)*x[:,1]**(2)*x[:,2]**(-2)) + 4291.81274017786*sqrtAbs(x[:,0]*x[:,4]**(-2)) + 6.615274536359666*np.sin(x[:,0]*x[:,1]*x[:,2]**(-1)*x[:,3]) + -174.4527248098682*np.log(x[:,1]**(2)*x[:,2]**(-2)*x[:,3]*x[:,4]**(-2)) + 49.3308280247459*np.exp(x[:,0]**(-2)*x[:,2]**(-1)*x[:,3]) + 227.6389478787334*np.tanh(x[:,0]**(2)*x[:,4]**(-2)*x[:,6]**(2))"

"[Term Sin (fromList [(0,2),(2,-1),(5,1)]),Term SqrtAbs (fromList [(1,2),(2,-2),(3,2),(4,2),(6,2),(7,2)]),Term Id (fromList [(0,-2),(1,-2),(2,-1),(3,1),(4,-2),(5,-1),(6,2)]),Term Tanh (fromList [(0,1),(1,-2),(2,-1),(3,2)]),Term Tanh (fromList [(0,-2),(1,1),(2,-1),(3,-2),(5,-1),(6,-1),(7,-1)]),Term SqrtAbs (fromList [(0,-2),(1,2),(2,-2),(4,-2)]),Term Tanh (fromList [(0,-1),(2,-2),(3,2)]),Term Cos (fromList [(0,2),(1,1),(2,-1),(3,1)]),Term SqrtAbs (fromList [(3,-2),(5,1),(6,1)]),Term Cos (fromList [(0,1),(6,2)]),Term SqrtAbs (fromList [(0,2),(1,1),(2,2),(3,-2),(4,1),(5,-1),(6,1)]),Term Cos (fromList [(1,1),(2,2),(3,2),(4,-2)]),Term Cos (fromList [(0,2),(1,2),(2,2),(4,2)]),Term Tanh (fromList [(1,1),(2,-2),(3,1),(4,-2)]),Term Sin (fromList [(0,-2),(1,-1),(3,-2),(4,2)]),Term Sin (fromList [(1,-1),(2,-2)])]","[119.14115153662513,-96.35385401064619,-2.3710251237535037e-4,3.905316673753468e7,-615565.1546140147,-2.0044674557427142,-55.494088422107176,329.1006968429213,6.896689228627276,733.1323754951635,-142.39460908847127,9.374349329341593e-2,4.255085543045415,2.9037196239735747,-390.67648654843003,3675807.916203575,3.8913551446552176e9]","119.14115153662513 + -96.35385401064619*np.sin(x[:,0]**(2)*x[:,2]**(-1)*x[:,5]) + -2.3710251237535037e-4*sqrtAbs(x[:,1]**(2)*x[:,2]**(-2)*x[:,3]**(2)*x[:,4]**(2)*x[:,6]**(2)*x[:,7]**(2)) + 3.905316673753468e7*(x[:,0]**(-2)*x[:,1]**(-2)*x[:,2]**(-1)*x[:,3]*x[:,4]**(-2)*x[:,5]**(-1)*x[:,6]**(2)) + -615565.1546140147*np.tanh(x[:,0]*x[:,1]**(-2)*x[:,2]**(-1)*x[:,3]**(2)) + -2.0044674557427142*np.tanh(x[:,0]**(-2)*x[:,1]*x[:,2]**(-1)*x[:,3]**(-2)*x[:,5]**(-1)*x[:,6]**(-1)*x[:,7]**(-1)) + -55.494088422107176*sqrtAbs(x[:,0]**(-2)*x[:,1]**(2)*x[:,2]**(-2)*x[:,4]**(-2)) + 329.1006968429213*np.tanh(x[:,0]**(-1)*x[:,2]**(-2)*x[:,3]**(2)) + 6.896689228627276*np.cos(x[:,0]**(2)*x[:,1]*x[:,2]**(-1)*x[:,3]) + 733.1323754951635*sqrtAbs(x[:,3]**(-2)*x[:,5]*x[:,6]) + -142.39460908847127*np.cos(x[:,0]*x[:,6]**(2)) + 9.374349329341593e-2*sqrtAbs(x[:,0]**(2)*x[:,1]*x[:,2]**(2)*x[:,3]**(-2)*x[:,4]*x[:,5]**(-1)*x[:,6]) + 4.255085543045415*np.cos(x[:,1]*x[:,2]**(2)*x[:,3]**(2)*x[:,4]**(-2)) + 2.9037196239735747*np.cos(x[:,0]**(2)*x[:,1]**(2)*x[:,2]**(2)*x[:,4]**(2)) + -390.67648654843003*np.tanh(x[:,1]*x[:,2]**(-2)*x[:,3]*x[:,4]**(-2)) + 3675807.916203575*np.sin(x[:,0]**(-2)*x[:,1]**(-1)*x[:,3]**(-2)*x[:,4]**(2)) + 3.8913551446552176e9*np.sin(x[:,1]**(-1)*x[:,2]**(-2))"

"[Term Sin (fromList [(3,2),(4,-1),(6,1)]),Term Tanh (fromList [(1,-2),(2,2),(4,1),(5,-2),(7,-2)]),Term Log (fromList [(0,-1),(2,2),(3,-2),(4,2)]),Term Sin (fromList [(0,2),(1,2),(2,1),(3,2)]),Term Log (fromList [(0,-2),(1,-1),(2,2),(3,-2),(4,1)]),Term Sin (fromList [(0,2),(4,-2),(5,-1),(6,1),(7,2)]),Term Exp (fromList [(1,-2),(2,-2),(3,2),(4,1),(5,2),(6,1)]),Term Cos (fromList [(0,-2),(2,2),(3,-2),(4,2)]),Term Sin (fromList [(1,-2),(2,2),(3,1),(6,1),(7,2)]),Term Cos (fromList [(0,2),(1,-2),(2,2),(4,2),(6,1)]),Term Cos (fromList [(0,-2),(1,2),(2,2),(3,-2),(4,2)]),Term Cos (fromList [(0,2),(1,1)]),Term Sin (fromList [(0,-1),(2,2),(3,-1),(4,2)]),Term SqrtAbs (fromList [(1,-2),(2,1),(4,1),(6,1)]),Term Cos (fromList [(0,-1),(1,-2),(2,1),(3,-1)]),Term Id (fromList [(0,2),(2,2),(3,-2),(4,2)])]","[-3.5151705527535176e12,0.3115621129419578,-0.48470377375417406,-14.19326987196169,-4.310007147242478,30.48407646317393,-5.5434912290705425,-13714.580272096548,0.5858841445676217,-0.1519520461841879,0.5274961596119299,-1.9863950975877693,3.457123209362897,0.42351007876180125,289.13548951166575,3.5151705666624077e12,0.4759339638368871]","-3.5151705527535176e12 + 0.3115621129419578*np.sin(x[:,3]**(2)*x[:,4]**(-1)*x[:,6]) + -0.48470377375417406*np.tanh(x[:,1]**(-2)*x[:,2]**(2)*x[:,4]*x[:,5]**(-2)*x[:,7]**(-2)) + -14.19326987196169*np.log(x[:,0]**(-1)*x[:,2]**(2)*x[:,3]**(-2)*x[:,4]**(2)) + -4.310007147242478*np.sin(x[:,0]**(2)*x[:,1]**(2)*x[:,2]*x[:,3]**(2)) + 30.48407646317393*np.log(x[:,0]**(-2)*x[:,1]**(-1)*x[:,2]**(2)*x[:,3]**(-2)*x[:,4]) + -5.5434912290705425*np.sin(x[:,0]**(2)*x[:,4]**(-2)*x[:,5]**(-1)*x[:,6]*x[:,7]**(2)) + -13714.580272096548*np.exp(x[:,1]**(-2)*x[:,2]**(-2)*x[:,3]**(2)*x[:,4]*x[:,5]**(2)*x[:,6]) + 0.5858841445676217*np.cos(x[:,0]**(-2)*x[:,2]**(2)*x[:,3]**(-2)*x[:,4]**(2)) + -0.1519520461841879*np.sin(x[:,1]**(-2)*x[:,2]**(2)*x[:,3]*x[:,6]*x[:,7]**(2)) + 0.5274961596119299*np.cos(x[:,0]**(2)*x[:,1]**(-2)*x[:,2]**(2)*x[:,4]**(2)*x[:,6]) + -1.9863950975877693*np.cos(x[:,0]**(-2)*x[:,1]**(2)*x[:,2]**(2)*x[:,3]**(-2)*x[:,4]**(2)) + 3.457123209362897*np.cos(x[:,0]**(2)*x[:,1]) + 0.42351007876180125*np.sin(x[:,0]**(-1)*x[:,2]**(2)*x[:,3]**(-1)*x[:,4]**(2)) + 289.13548951166575*sqrtAbs(x[:,1]**(-2)*x[:,2]*x[:,4]*x[:,6]) + 3.5151705666624077e12*np.cos(x[:,0]**(-1)*x[:,1]**(-2)*x[:,2]*x[:,3]**(-1)) + 0.4759339638368871*(x[:,0]**(2)*x[:,2]**(2)*x[:,3]**(-2)*x[:,4]**(2))"

