expr,weights,python
"[Term SqrtAbs (fromList [(0,-1),(1,-2),(2,1),(3,2),(4,2),(5,-1),(7,2)]),Term Tanh (fromList [(0,2),(1,1),(2,1),(3,-2),(4,-2),(6,2)]),Term Id (fromList [(0,-1),(1,-2),(4,2),(5,-2)]),Term Log (fromList [(0,1),(1,-2),(2,-1),(3,2),(4,-2)]),Term Cos (fromList [(1,-2),(2,1),(3,2),(4,2),(5,-2),(7,1)]),Term Log (fromList [(0,-1),(1,-2),(2,1),(3,1)]),Term Cos (fromList [(0,1),(2,1),(3,-1),(5,1)]),Term SqrtAbs (fromList [(0,2),(2,2),(3,-2),(5,-2),(6,2)]),Term Cos (fromList [(0,1),(1,-1),(2,2),(3,1),(4,2)]),Term SqrtAbs (fromList [(0,2),(1,-1),(3,-1),(5,2),(6,1)]),Term Log (fromList [(3,-1),(4,-2)]),Term SqrtAbs (fromList [(0,-1),(1,2),(3,-2),(4,1)]),Term Cos (fromList [(0,-2),(1,2),(2,-2),(3,-1),(4,2),(5,-2),(7,2)]),Term Id (fromList [(1,-1),(2,2),(3,-2)]),Term Cos (fromList [(0,-2),(1,2),(2,2),(3,-1),(4,-2)]),Term Cos (fromList [(0,-2),(1,2),(2,2),(3,-1)])]","[8.649920638664144,-3.605143778931632e-2,8.242756091314936,50160.70609023432,29.79917530105499,-0.612223854965817,120.4968124798465,-0.4779591600113128,10.1208502353736,-2.777127955036541,911.0990937461346,-70.62058195983775,-4.258260646062278,-1.5173761203353155,6501.014693606463,1.900611615482732,5.911092466977448]","8.649920638664144 + -3.605143778931632e-2*sqrtAbs(x[:,0]**(-1)*x[:,1]**(-2)*x[:,2]*x[:,3]**(2)*x[:,4]**(2)*x[:,5]**(-1)*x[:,7]**(2)) + 8.242756091314936*np.tanh(x[:,0]**(2)*x[:,1]*x[:,2]*x[:,3]**(-2)*x[:,4]**(-2)*x[:,6]**(2)) + 50160.70609023432*(x[:,0]**(-1)*x[:,1]**(-2)*x[:,4]**(2)*x[:,5]**(-2)) + 29.79917530105499*np.log(x[:,0]*x[:,1]**(-2)*x[:,2]**(-1)*x[:,3]**(2)*x[:,4]**(-2)) + -0.612223854965817*np.cos(x[:,1]**(-2)*x[:,2]*x[:,3]**(2)*x[:,4]**(2)*x[:,5]**(-2)*x[:,7]) + 120.4968124798465*np.log(x[:,0]**(-1)*x[:,1]**(-2)*x[:,2]*x[:,3]) + -0.4779591600113128*np.cos(x[:,0]*x[:,2]*x[:,3]**(-1)*x[:,5]) + 10.1208502353736*sqrtAbs(x[:,0]**(2)*x[:,2]**(2)*x[:,3]**(-2)*x[:,5]**(-2)*x[:,6]**(2)) + -2.777127955036541*np.cos(x[:,0]*x[:,1]**(-1)*x[:,2]**(2)*x[:,3]*x[:,4]**(2)) + 911.0990937461346*sqrtAbs(x[:,0]**(2)*x[:,1]**(-1)*x[:,3]**(-1)*x[:,5]**(2)*x[:,6]) + -70.62058195983775*np.log(x[:,3]**(-1)*x[:,4]**(-2)) + -4.258260646062278*sqrtAbs(x[:,0]**(-1)*x[:,1]**(2)*x[:,3]**(-2)*x[:,4]) + -1.5173761203353155*np.cos(x[:,0]**(-2)*x[:,1]**(2)*x[:,2]**(-2)*x[:,3]**(-1)*x[:,4]**(2)*x[:,5]**(-2)*x[:,7]**(2)) + 6501.014693606463*(x[:,1]**(-1)*x[:,2]**(2)*x[:,3]**(-2)) + 1.900611615482732*np.cos(x[:,0]**(-2)*x[:,1]**(2)*x[:,2]**(2)*x[:,3]**(-1)*x[:,4]**(-2)) + 5.911092466977448*np.cos(x[:,0]**(-2)*x[:,1]**(2)*x[:,2]**(2)*x[:,3]**(-1))"

"[Term Sin (fromList [(1,-2),(2,-1),(3,-2),(4,2),(5,1),(6,2)]),Term Sin (fromList [(1,-2),(2,2),(3,-2),(5,2),(7,2)]),Term Id (fromList [(0,2),(2,-1),(3,-1)]),Term Id (fromList [(0,1),(1,-2),(2,1),(3,2),(4,2),(5,-2),(7,2)]),Term Cos (fromList [(0,-2),(1,-2),(3,-1),(4,2),(7,2)]),Term SqrtAbs (fromList [(3,-2),(6,1)]),Term Sin (fromList [(0,1),(1,1),(3,-1)]),Term Id (fromList [(0,2),(3,-2),(5,2)]),Term Sin (fromList [(0,-2),(1,-2)]),Term SqrtAbs (fromList [(1,-2),(2,-2),(3,1)]),Term Sin (fromList [(0,-2),(2,2),(4,2),(5,-1),(7,2)]),Term Cos (fromList [(0,2),(1,-2),(2,2),(4,-2)]),Term Cos (fromList [(0,-1),(1,1),(3,-2),(4,2),(5,-2),(7,2)]),Term Tanh (fromList [(0,-2),(4,-1),(5,2)]),Term Cos (fromList [(1,-1),(2,2),(3,2),(4,2)]),Term Sin (fromList [(0,-2),(1,2),(2,2),(3,-1),(4,2)])]","[6.810653035605448e9,5.130605708821987e10,-615.429016455042,1446932.1434743914,-1.9431643173965548e-3,-6.811674859703148e9,1831.110129577397,16.20091245253862,4141.349348151342,-1.7706706186109075e8,-1127144.395792639,0.323234224031733,1022618.2383805637,-2.1638241704357055,-10.912408484866985,3.800244645359474,-3.9620636253249373]","6.810653035605448e9 + 5.130605708821987e10*np.sin(x[:,1]**(-2)*x[:,2]**(-1)*x[:,3]**(-2)*x[:,4]**(2)*x[:,5]*x[:,6]**(2)) + -615.429016455042*np.sin(x[:,1]**(-2)*x[:,2]**(2)*x[:,3]**(-2)*x[:,5]**(2)*x[:,7]**(2)) + 1446932.1434743914*(x[:,0]**(2)*x[:,2]**(-1)*x[:,3]**(-1)) + -1.9431643173965548e-3*(x[:,0]*x[:,1]**(-2)*x[:,2]*x[:,3]**(2)*x[:,4]**(2)*x[:,5]**(-2)*x[:,7]**(2)) + -6.811674859703148e9*np.cos(x[:,0]**(-2)*x[:,1]**(-2)*x[:,3]**(-1)*x[:,4]**(2)*x[:,7]**(2)) + 1831.110129577397*sqrtAbs(x[:,3]**(-2)*x[:,6]) + 16.20091245253862*np.sin(x[:,0]*x[:,1]*x[:,3]**(-1)) + 4141.349348151342*(x[:,0]**(2)*x[:,3]**(-2)*x[:,5]**(2)) + -1.7706706186109075e8*np.sin(x[:,0]**(-2)*x[:,1]**(-2)) + -1127144.395792639*sqrtAbs(x[:,1]**(-2)*x[:,2]**(-2)*x[:,3]) + 0.323234224031733*np.sin(x[:,0]**(-2)*x[:,2]**(2)*x[:,4]**(2)*x[:,5]**(-1)*x[:,7]**(2)) + 1022618.2383805637*np.cos(x[:,0]**(2)*x[:,1]**(-2)*x[:,2]**(2)*x[:,4]**(-2)) + -2.1638241704357055*np.cos(x[:,0]**(-1)*x[:,1]*x[:,3]**(-2)*x[:,4]**(2)*x[:,5]**(-2)*x[:,7]**(2)) + -10.912408484866985*np.tanh(x[:,0]**(-2)*x[:,4]**(-1)*x[:,5]**(2)) + 3.800244645359474*np.cos(x[:,1]**(-1)*x[:,2]**(2)*x[:,3]**(2)*x[:,4]**(2)) + -3.9620636253249373*np.sin(x[:,0]**(-2)*x[:,1]**(2)*x[:,2]**(2)*x[:,3]**(-1)*x[:,4]**(2))"

"[Term Cos (fromList [(0,-2),(1,1),(3,-2),(4,2),(5,-2),(7,2)]),Term Id (fromList [(0,-2),(2,1),(3,-1)]),Term Tanh (fromList [(0,-1),(1,2),(3,-2),(4,2),(5,-2),(6,1),(7,2)]),Term Sin (fromList [(0,-1),(1,-2),(3,-2),(4,-1),(5,2),(6,1)]),Term SqrtAbs (fromList [(0,2),(1,-2),(2,2),(3,-2),(4,-1),(5,-1),(6,2)]),Term Tanh (fromList [(0,2),(4,1)]),Term Sin (fromList [(0,-2),(2,1),(3,2)]),Term Sin (fromList [(0,2),(2,-2),(3,2),(4,2)]),Term Log (fromList [(0,-2),(1,-2),(2,-2),(3,2),(4,-2)]),Term Id (fromList [(0,-1),(1,1),(2,-2),(4,2),(5,-1),(7,2)]),Term SqrtAbs (fromList [(2,2),(4,2),(5,1),(6,1),(7,2)]),Term Tanh (fromList [(0,2),(1,-1),(3,1),(7,1)]),Term Cos (fromList [(0,-2),(3,1),(4,-1)]),Term Cos (fromList [(0,-2)]),Term Tanh (fromList [(1,-1),(2,-2),(3,-2),(4,2),(6,1)]),Term Cos (fromList [(0,-1),(1,1),(2,-2),(4,2),(5,-2),(7,2)])]","[-287.82964086145984,-0.8550146863433153,-5.601233315173082,2.5278587761661164,1.4916709992818308e10,18265.307347098176,121.52512939299108,0.8684471266849036,-2.698752090528045,-11.811217089880897,1.6310346911489133,-1.004342621762246e-4,-4.284322352671011,-2.809209567022007,-34.118111935977595,-3.0256254643213207e10,4.792795751989951]","-287.82964086145984 + -0.8550146863433153*np.cos(x[:,0]**(-2)*x[:,1]*x[:,3]**(-2)*x[:,4]**(2)*x[:,5]**(-2)*x[:,7]**(2)) + -5.601233315173082*(x[:,0]**(-2)*x[:,2]*x[:,3]**(-1)) + 2.5278587761661164*np.tanh(x[:,0]**(-1)*x[:,1]**(2)*x[:,3]**(-2)*x[:,4]**(2)*x[:,5]**(-2)*x[:,6]*x[:,7]**(2)) + 1.4916709992818308e10*np.sin(x[:,0]**(-1)*x[:,1]**(-2)*x[:,3]**(-2)*x[:,4]**(-1)*x[:,5]**(2)*x[:,6]) + 18265.307347098176*sqrtAbs(x[:,0]**(2)*x[:,1]**(-2)*x[:,2]**(2)*x[:,3]**(-2)*x[:,4]**(-1)*x[:,5]**(-1)*x[:,6]**(2)) + 121.52512939299108*np.tanh(x[:,0]**(2)*x[:,4]) + 0.8684471266849036*np.sin(x[:,0]**(-2)*x[:,2]*x[:,3]**(2)) + -2.698752090528045*np.sin(x[:,0]**(2)*x[:,2]**(-2)*x[:,3]**(2)*x[:,4]**(2)) + -11.811217089880897*np.log(x[:,0]**(-2)*x[:,1]**(-2)*x[:,2]**(-2)*x[:,3]**(2)*x[:,4]**(-2)) + 1.6310346911489133*(x[:,0]**(-1)*x[:,1]*x[:,2]**(-2)*x[:,4]**(2)*x[:,5]**(-1)*x[:,7]**(2)) + -1.004342621762246e-4*sqrtAbs(x[:,2]**(2)*x[:,4]**(2)*x[:,5]*x[:,6]*x[:,7]**(2)) + -4.284322352671011*np.tanh(x[:,0]**(2)*x[:,1]**(-1)*x[:,3]*x[:,7]) + -2.809209567022007*np.cos(x[:,0]**(-2)*x[:,3]*x[:,4]**(-1)) + -34.118111935977595*np.cos(x[:,0]**(-2)) + -3.0256254643213207e10*np.tanh(x[:,1]**(-1)*x[:,2]**(-2)*x[:,3]**(-2)*x[:,4]**(2)*x[:,6]) + 4.792795751989951*np.cos(x[:,0]**(-1)*x[:,1]*x[:,2]**(-2)*x[:,4]**(2)*x[:,5]**(-2)*x[:,7]**(2))"

"[Term Cos (fromList [(2,2),(3,2),(4,2)]),Term SqrtAbs (fromList [(1,2),(3,-1),(5,2),(6,1),(7,2)]),Term Exp (fromList [(0,2),(1,-2),(3,-1)]),Term Tanh (fromList [(0,-2),(1,-2),(4,2),(5,-2),(6,-1)]),Term Tanh (fromList [(1,-2),(2,1),(3,-2),(4,2),(6,-1)]),Term Cos (fromList [(0,-2),(2,2),(3,2),(4,2)]),Term SqrtAbs (fromList [(0,2),(3,-2),(4,-2),(6,2)]),Term Cos (fromList [(0,2),(1,2),(2,-1),(3,-1),(4,-1)]),Term Sin (fromList [(0,1),(2,1),(3,-2),(4,-2)]),Term Cos (fromList [(0,1),(1,1),(4,-2),(5,2),(6,1),(7,1)]),Term Cos (fromList [(0,-2),(1,-2),(2,-1),(3,1),(4,2),(7,2)]),Term Sin (fromList [(0,2),(2,1),(3,-1),(6,1)]),Term Sin (fromList [(1,2),(2,2),(3,2)]),Term Cos (fromList [(0,-2),(1,-2),(2,-1),(3,1),(4,2),(5,-1),(7,2)]),Term Id (fromList [(1,2),(2,-1),(3,-2),(4,2)]),Term Log (fromList [(0,2),(4,-2)])]","[-5.159179638353008e8,-4.825618462061522,-1.4865222786327433e-3,5.05998039112378e8,4227.737268147349,-4229.366889143059,-7.653310639961728,6101.1396799297445,-172.23054376155304,120117.19687348724,0.32794601606920926,-1440576.1663004586,8.77905692460388,7.756764276682089,1.135998921634189e7,-41.2769928532052,-173.0588735178273]","-5.159179638353008e8 + -4.825618462061522*np.cos(x[:,2]**(2)*x[:,3]**(2)*x[:,4]**(2)) + -1.4865222786327433e-3*sqrtAbs(x[:,1]**(2)*x[:,3]**(-1)*x[:,5]**(2)*x[:,6]*x[:,7]**(2)) + 5.05998039112378e8*np.exp(x[:,0]**(2)*x[:,1]**(-2)*x[:,3]**(-1)) + 4227.737268147349*np.tanh(x[:,0]**(-2)*x[:,1]**(-2)*x[:,4]**(2)*x[:,5]**(-2)*x[:,6]**(-1)) + -4229.366889143059*np.tanh(x[:,1]**(-2)*x[:,2]*x[:,3]**(-2)*x[:,4]**(2)*x[:,6]**(-1)) + -7.653310639961728*np.cos(x[:,0]**(-2)*x[:,2]**(2)*x[:,3]**(2)*x[:,4]**(2)) + 6101.1396799297445*sqrtAbs(x[:,0]**(2)*x[:,3]**(-2)*x[:,4]**(-2)*x[:,6]**(2)) + -172.23054376155304*np.cos(x[:,0]**(2)*x[:,1]**(2)*x[:,2]**(-1)*x[:,3]**(-1)*x[:,4]**(-1)) + 120117.19687348724*np.sin(x[:,0]*x[:,2]*x[:,3]**(-2)*x[:,4]**(-2)) + 0.32794601606920926*np.cos(x[:,0]*x[:,1]*x[:,4]**(-2)*x[:,5]**(2)*x[:,6]*x[:,7]) + -1440576.1663004586*np.cos(x[:,0]**(-2)*x[:,1]**(-2)*x[:,2]**(-1)*x[:,3]*x[:,4]**(2)*x[:,7]**(2)) + 8.77905692460388*np.sin(x[:,0]**(2)*x[:,2]*x[:,3]**(-1)*x[:,6]) + 7.756764276682089*np.sin(x[:,1]**(2)*x[:,2]**(2)*x[:,3]**(2)) + 1.135998921634189e7*np.cos(x[:,0]**(-2)*x[:,1]**(-2)*x[:,2]**(-1)*x[:,3]*x[:,4]**(2)*x[:,5]**(-1)*x[:,7]**(2)) + -41.2769928532052*(x[:,1]**(2)*x[:,2]**(-1)*x[:,3]**(-2)*x[:,4]**(2)) + -173.0588735178273*np.log(x[:,0]**(2)*x[:,4]**(-2))"

"[Term Tanh (fromList [(0,1),(2,2),(3,-1),(4,2),(5,-2),(6,2),(7,2)]),Term Exp (fromList [(0,1)]),Term Tanh (fromList [(0,2),(1,-1),(2,-1),(3,2),(4,-1)]),Term Tanh (fromList [(0,2),(1,2),(3,-2),(5,-2)]),Term Id (fromList [(0,2),(1,2),(2,-1),(3,-2),(5,2),(7,2)]),Term SqrtAbs (fromList [(0,1),(1,2),(2,1),(3,2),(4,-1),(5,-2),(7,2)]),Term Log (fromList [(1,-2),(2,1),(4,2)]),Term Sin (fromList [(0,2),(1,-2),(2,2),(4,2),(5,-2),(7,2)]),Term Sin (fromList [(0,2),(1,2),(3,-1),(4,2)]),Term Cos (fromList [(0,1),(1,2),(2,1),(4,2)]),Term Id (fromList [(0,1),(1,-1),(3,1),(4,2),(5,-1)]),Term Exp (fromList [(0,-2),(1,2),(2,-1),(3,-2),(4,2),(5,-2)]),Term SqrtAbs (fromList [(0,2),(1,-1),(2,1),(3,-2),(4,-1),(6,2)]),Term Cos (fromList [(1,-2),(2,2),(4,1),(5,-2),(7,2)]),Term Id (fromList [(0,1),(1,2),(4,2),(5,-2)]),Term Cos (fromList [(1,2),(4,2)])]","[130.3908695351472,2.023333038299624,-19.409843161534596,127.94039701269091,-2.987238276315624,-6.146225107693595e-2,-1.3272654081805947e-6,15.566864268666032,0.9637776200706256,-1.389092555486077,3.602860412874086,-3.3990200622480016,-2.857581922149202,8978.781668695523,-1.8122656645685327,4.95717914788498e-6,2.278222846023825]","130.3908695351472 + 2.023333038299624*np.tanh(x[:,0]*x[:,2]**(2)*x[:,3]**(-1)*x[:,4]**(2)*x[:,5]**(-2)*x[:,6]**(2)*x[:,7]**(2)) + -19.409843161534596*np.exp(x[:,0]) + 127.94039701269091*np.tanh(x[:,0]**(2)*x[:,1]**(-1)*x[:,2]**(-1)*x[:,3]**(2)*x[:,4]**(-1)) + -2.987238276315624*np.tanh(x[:,0]**(2)*x[:,1]**(2)*x[:,3]**(-2)*x[:,5]**(-2)) + -6.146225107693595e-2*(x[:,0]**(2)*x[:,1]**(2)*x[:,2]**(-1)*x[:,3]**(-2)*x[:,5]**(2)*x[:,7]**(2)) + -1.3272654081805947e-6*sqrtAbs(x[:,0]*x[:,1]**(2)*x[:,2]*x[:,3]**(2)*x[:,4]**(-1)*x[:,5]**(-2)*x[:,7]**(2)) + 15.566864268666032*np.log(x[:,1]**(-2)*x[:,2]*x[:,4]**(2)) + 0.9637776200706256*np.sin(x[:,0]**(2)*x[:,1]**(-2)*x[:,2]**(2)*x[:,4]**(2)*x[:,5]**(-2)*x[:,7]**(2)) + -1.389092555486077*np.sin(x[:,0]**(2)*x[:,1]**(2)*x[:,3]**(-1)*x[:,4]**(2)) + 3.602860412874086*np.cos(x[:,0]*x[:,1]**(2)*x[:,2]*x[:,4]**(2)) + -3.3990200622480016*(x[:,0]*x[:,1]**(-1)*x[:,3]*x[:,4]**(2)*x[:,5]**(-1)) + -2.857581922149202*np.exp(x[:,0]**(-2)*x[:,1]**(2)*x[:,2]**(-1)*x[:,3]**(-2)*x[:,4]**(2)*x[:,5]**(-2)) + 8978.781668695523*sqrtAbs(x[:,0]**(2)*x[:,1]**(-1)*x[:,2]*x[:,3]**(-2)*x[:,4]**(-1)*x[:,6]**(2)) + -1.8122656645685327*np.cos(x[:,1]**(-2)*x[:,2]**(2)*x[:,4]*x[:,5]**(-2)*x[:,7]**(2)) + 4.95717914788498e-6*(x[:,0]*x[:,1]**(2)*x[:,4]**(2)*x[:,5]**(-2)) + 2.278222846023825*np.cos(x[:,1]**(2)*x[:,4]**(2))"

"[Term Cos (fromList [(0,-2),(1,-2),(2,-1),(3,2),(4,2),(5,-2),(7,2)]),Term Log (fromList [(0,-2),(1,2),(5,1)]),Term Tanh (fromList [(0,-1),(1,-2),(2,1),(3,2),(4,2),(5,-1),(6,1),(7,1)]),Term Sin (fromList [(0,-2),(2,-1),(3,2),(4,1),(5,1),(7,2)]),Term Exp (fromList [(0,2),(2,-2),(3,2)]),Term Log (fromList [(0,2),(1,2),(3,-1),(5,1)]),Term Log (fromList [(0,-2),(1,-1),(2,2),(3,2),(4,-2),(5,1)]),Term SqrtAbs (fromList [(0,2),(1,2),(2,-2),(3,-1),(4,2),(5,-1)]),Term Sin (fromList [(0,-1),(1,1),(2,2),(3,-1),(4,2)]),Term SqrtAbs (fromList [(0,2),(1,2),(2,-2),(3,-1),(4,2),(5,-2)]),Term Sin (fromList [(1,-2),(2,2),(4,2),(5,-2),(7,1)]),Term Cos (fromList [(0,-2),(1,2),(2,-2),(3,-1)]),Term Tanh (fromList [(0,1),(1,-2),(3,2),(4,2)]),Term Id (fromList [(1,2),(2,-1),(3,-2),(5,1),(6,2)]),Term SqrtAbs (fromList [(0,-2),(3,-2)]),Term SqrtAbs (fromList [(0,1),(1,-2),(2,1),(3,-1),(5,-1),(6,1)])]","[-117175.83603089441,1075.4910055876917,-93.94260933658792,1.4277052163641173,0.32592294422850454,181.03590221799533,-25.11179570652912,117.48219221066361,-86.02617027675235,-4.2485580968981065,64.7299337019755,-1.2792820739394193,115651.88610408474,278.53169092197174,60.875880413593194,20279.05607534624,7132.589746698476]","-117175.83603089441 + 1075.4910055876917*np.cos(x[:,0]**(-2)*x[:,1]**(-2)*x[:,2]**(-1)*x[:,3]**(2)*x[:,4]**(2)*x[:,5]**(-2)*x[:,7]**(2)) + -93.94260933658792*np.log(x[:,0]**(-2)*x[:,1]**(2)*x[:,5]) + 1.4277052163641173*np.tanh(x[:,0]**(-1)*x[:,1]**(-2)*x[:,2]*x[:,3]**(2)*x[:,4]**(2)*x[:,5]**(-1)*x[:,6]*x[:,7]) + 0.32592294422850454*np.sin(x[:,0]**(-2)*x[:,2]**(-1)*x[:,3]**(2)*x[:,4]*x[:,5]*x[:,7]**(2)) + 181.03590221799533*np.exp(x[:,0]**(2)*x[:,2]**(-2)*x[:,3]**(2)) + -25.11179570652912*np.log(x[:,0]**(2)*x[:,1]**(2)*x[:,3]**(-1)*x[:,5]) + 117.48219221066361*np.log(x[:,0]**(-2)*x[:,1]**(-1)*x[:,2]**(2)*x[:,3]**(2)*x[:,4]**(-2)*x[:,5]) + -86.02617027675235*sqrtAbs(x[:,0]**(2)*x[:,1]**(2)*x[:,2]**(-2)*x[:,3]**(-1)*x[:,4]**(2)*x[:,5]**(-1)) + -4.2485580968981065*np.sin(x[:,0]**(-1)*x[:,1]*x[:,2]**(2)*x[:,3]**(-1)*x[:,4]**(2)) + 64.7299337019755*sqrtAbs(x[:,0]**(2)*x[:,1]**(2)*x[:,2]**(-2)*x[:,3]**(-1)*x[:,4]**(2)*x[:,5]**(-2)) + -1.2792820739394193*np.sin(x[:,1]**(-2)*x[:,2]**(2)*x[:,4]**(2)*x[:,5]**(-2)*x[:,7]) + 115651.88610408474*np.cos(x[:,0]**(-2)*x[:,1]**(2)*x[:,2]**(-2)*x[:,3]**(-1)) + 278.53169092197174*np.tanh(x[:,0]*x[:,1]**(-2)*x[:,3]**(2)*x[:,4]**(2)) + 60.875880413593194*(x[:,1]**(2)*x[:,2]**(-1)*x[:,3]**(-2)*x[:,5]*x[:,6]**(2)) + 20279.05607534624*sqrtAbs(x[:,0]**(-2)*x[:,3]**(-2)) + 7132.589746698476*sqrtAbs(x[:,0]*x[:,1]**(-2)*x[:,2]*x[:,3]**(-1)*x[:,5]**(-1)*x[:,6])"

"[Term SqrtAbs (fromList [(0,1),(3,-2),(6,2)]),Term SqrtAbs (fromList [(0,1),(1,1),(2,-2),(4,2),(5,1),(6,2),(7,2)]),Term Sin (fromList [(0,2),(1,1),(2,-2),(5,1),(6,2),(7,2)]),Term SqrtAbs (fromList [(1,2),(2,-2),(3,1)]),Term Tanh (fromList [(0,1),(1,2),(3,-2),(4,2),(6,2),(7,2)]),Term Exp (fromList [(1,2),(2,-2),(3,-2),(4,2),(5,-2),(7,2)]),Term Sin (fromList [(0,1),(2,-2),(3,1)]),Term Sin (fromList [(0,-1),(1,2),(2,-1),(3,-2),(4,2),(5,-1),(7,1)]),Term SqrtAbs (fromList [(0,1),(1,1),(2,-2),(3,-1),(4,-1)]),Term Cos (fromList [(0,-1),(2,-1),(4,-1)]),Term Tanh (fromList [(0,-2),(2,-2),(3,2),(6,-1)]),Term Sin (fromList [(0,1),(2,-2),(3,2)]),Term Cos (fromList [(0,-1),(1,2),(2,-2),(3,-2)]),Term SqrtAbs (fromList [(0,-2),(1,-1),(2,2),(4,2)]),Term Sin (fromList [(0,1),(1,1),(2,2),(3,2)]),Term Tanh (fromList [(2,-1),(4,-1)])]","[-6.935245195838512e10,2401.5830160974615,-1.5724850721217074,24.47554503149108,-7.199081924371645,2.936427986131031,-28.559316100347033,1850317.8716080803,-1.2619987750265547,903503.1418851607,-3.2927502965781546e8,-1.737379265890671,-11483.727701714979,6.968172316219194e10,19.476165780522614,-24.87131419978263,2600581.7150401054]","-6.935245195838512e10 + 2401.5830160974615*sqrtAbs(x[:,0]*x[:,3]**(-2)*x[:,6]**(2)) + -1.5724850721217074*sqrtAbs(x[:,0]*x[:,1]*x[:,2]**(-2)*x[:,4]**(2)*x[:,5]*x[:,6]**(2)*x[:,7]**(2)) + 24.47554503149108*np.sin(x[:,0]**(2)*x[:,1]*x[:,2]**(-2)*x[:,5]*x[:,6]**(2)*x[:,7]**(2)) + -7.199081924371645*sqrtAbs(x[:,1]**(2)*x[:,2]**(-2)*x[:,3]) + 2.936427986131031*np.tanh(x[:,0]*x[:,1]**(2)*x[:,3]**(-2)*x[:,4]**(2)*x[:,6]**(2)*x[:,7]**(2)) + -28.559316100347033*np.exp(x[:,1]**(2)*x[:,2]**(-2)*x[:,3]**(-2)*x[:,4]**(2)*x[:,5]**(-2)*x[:,7]**(2)) + 1850317.8716080803*np.sin(x[:,0]*x[:,2]**(-2)*x[:,3]) + -1.2619987750265547*np.sin(x[:,0]**(-1)*x[:,1]**(2)*x[:,2]**(-1)*x[:,3]**(-2)*x[:,4]**(2)*x[:,5]**(-1)*x[:,7]) + 903503.1418851607*sqrtAbs(x[:,0]*x[:,1]*x[:,2]**(-2)*x[:,3]**(-1)*x[:,4]**(-1)) + -3.2927502965781546e8*np.cos(x[:,0]**(-1)*x[:,2]**(-1)*x[:,4]**(-1)) + -1.737379265890671*np.tanh(x[:,0]**(-2)*x[:,2]**(-2)*x[:,3]**(2)*x[:,6]**(-1)) + -11483.727701714979*np.sin(x[:,0]*x[:,2]**(-2)*x[:,3]**(2)) + 6.968172316219194e10*np.cos(x[:,0]**(-1)*x[:,1]**(2)*x[:,2]**(-2)*x[:,3]**(-2)) + 19.476165780522614*sqrtAbs(x[:,0]**(-2)*x[:,1]**(-1)*x[:,2]**(2)*x[:,4]**(2)) + -24.87131419978263*np.sin(x[:,0]*x[:,1]*x[:,2]**(2)*x[:,3]**(2)) + 2600581.7150401054*np.tanh(x[:,2]**(-1)*x[:,4]**(-1))"

