expr,weights,python
"[Term Log (fromList [(0,1),(3,2),(8,1),(10,3)]),Term Tanh (fromList [(8,-3)]),Term Id (fromList [(3,-2),(7,-3),(10,1)]),Term Sin (fromList [(2,2),(10,1)]),Term Log (fromList [(7,-1),(10,3)]),Term SqrtAbs (fromList [(1,-1),(3,-2),(10,-3)]),Term SqrtAbs (fromList [(5,-1),(8,1),(10,1)]),Term Id (fromList [(0,-3),(5,1),(6,1),(7,3),(10,-1)]),Term Cos (fromList [(5,-1),(6,3),(7,2),(8,1)]),Term Sin (fromList [(8,2),(10,-1)]),Term Exp (fromList [(1,3),(4,1),(7,3),(8,1),(9,-1)]),Term Tanh (fromList [(1,-1),(7,-3),(9,2),(10,-2)]),Term Cos (fromList [(1,-1),(7,2),(8,-3),(10,-3)]),Term Cos (fromList [(7,2)]),Term Sin (fromList [(7,-3)]),Term Cos (fromList [(1,-1),(8,-3),(10,-3)])]","[3.770593097811958e7,0.31673613321408073,82.41844573320697,-5.037837499978606e-2,0.14683871573441398,2.193769069916326,22.15756249779912,-0.6338754641574549,-8.27861846562323e-2,4.652688095599917e-2,10.007178571739342,-2.0372432465524994,11.994497077302158,-1.6985789407165537e9,-3143.6265193802624,3374.3247783386746,1.660871845356549e9]","3.770593097811958e7 + 0.31673613321408073*np.log(x[:,0]*x[:,3]**(2)*x[:,8]*x[:,10]**(3)) + 82.41844573320697*np.tanh(x[:,8]**(-3)) + -5.037837499978606e-2*(x[:,3]**(-2)*x[:,7]**(-3)*x[:,10]) + 0.14683871573441398*np.sin(x[:,2]**(2)*x[:,10]) + 2.193769069916326*np.log(x[:,7]**(-1)*x[:,10]**(3)) + 22.15756249779912*sqrtAbs(x[:,1]**(-1)*x[:,3]**(-2)*x[:,10]**(-3)) + -0.6338754641574549*sqrtAbs(x[:,5]**(-1)*x[:,8]*x[:,10]) + -8.27861846562323e-2*(x[:,0]**(-3)*x[:,5]*x[:,6]*x[:,7]**(3)*x[:,10]**(-1)) + 4.652688095599917e-2*np.cos(x[:,5]**(-1)*x[:,6]**(3)*x[:,7]**(2)*x[:,8]) + 10.007178571739342*np.sin(x[:,8]**(2)*x[:,10]**(-1)) + -2.0372432465524994*np.exp(x[:,1]**(3)*x[:,4]*x[:,7]**(3)*x[:,8]*x[:,9]**(-1)) + 11.994497077302158*np.tanh(x[:,1]**(-1)*x[:,7]**(-3)*x[:,9]**(2)*x[:,10]**(-2)) + -1.6985789407165537e9*np.cos(x[:,1]**(-1)*x[:,7]**(2)*x[:,8]**(-3)*x[:,10]**(-3)) + -3143.6265193802624*np.cos(x[:,7]**(2)) + 3374.3247783386746*np.sin(x[:,7]**(-3)) + 1.660871845356549e9*np.cos(x[:,1]**(-1)*x[:,8]**(-3)*x[:,10]**(-3))"

"[Term SqrtAbs (fromList [(1,-1),(5,2),(9,-2),(10,1)]),Term Sin (fromList [(3,-1),(5,1),(6,-2),(9,-1),(10,1)]),Term Cos (fromList [(1,-3),(2,1),(10,-3)]),Term Sin (fromList [(5,1),(6,-2),(10,3)]),Term Log (fromList [(3,-3),(4,2),(8,2),(10,1)]),Term Log (fromList [(5,1),(7,-1),(10,3)]),Term Log (fromList [(9,-2)]),Term Cos (fromList [(1,-1),(8,-2),(9,1),(10,-3)]),Term Cos (fromList [(1,2),(5,1),(6,-2),(7,-1),(8,-2),(10,3)]),Term SqrtAbs (fromList [(0,-2),(5,1),(10,-2)]),Term Exp (fromList [(1,-1),(8,-2),(10,-3)]),Term SqrtAbs (fromList [(1,-1),(10,3)]),Term Cos (fromList [(7,-2)]),Term SqrtAbs (fromList [(3,2),(8,-3),(9,-1)]),Term Log (fromList [(8,2)]),Term Cos (fromList [(7,-1)])]","[3821004.154483286,-5.754054965862132e-4,-1.837302045649357,14.329064462748347,-0.11505191195353397,-4.3495619946875876e-2,0.934624682912869,1.5896402639485607e-4,-3824438.1297512474,9.947131267912217,-12.61235091545851,2133.6051777236885,-6.0823794619428e-3,-2534.484423824962,0.22189932545635363,2.6830905461691597,4876.036514330353]","3821004.154483286 + -5.754054965862132e-4*sqrtAbs(x[:,1]**(-1)*x[:,5]**(2)*x[:,9]**(-2)*x[:,10]) + -1.837302045649357*np.sin(x[:,3]**(-1)*x[:,5]*x[:,6]**(-2)*x[:,9]**(-1)*x[:,10]) + 14.329064462748347*np.cos(x[:,1]**(-3)*x[:,2]*x[:,10]**(-3)) + -0.11505191195353397*np.sin(x[:,5]*x[:,6]**(-2)*x[:,10]**(3)) + -4.3495619946875876e-2*np.log(x[:,3]**(-3)*x[:,4]**(2)*x[:,8]**(2)*x[:,10]) + 0.934624682912869*np.log(x[:,5]*x[:,7]**(-1)*x[:,10]**(3)) + 1.5896402639485607e-4*np.log(x[:,9]**(-2)) + -3824438.1297512474*np.cos(x[:,1]**(-1)*x[:,8]**(-2)*x[:,9]*x[:,10]**(-3)) + 9.947131267912217*np.cos(x[:,1]**(2)*x[:,5]*x[:,6]**(-2)*x[:,7]**(-1)*x[:,8]**(-2)*x[:,10]**(3)) + -12.61235091545851*sqrtAbs(x[:,0]**(-2)*x[:,5]*x[:,10]**(-2)) + 2133.6051777236885*np.exp(x[:,1]**(-1)*x[:,8]**(-2)*x[:,10]**(-3)) + -6.0823794619428e-3*sqrtAbs(x[:,1]**(-1)*x[:,10]**(3)) + -2534.484423824962*np.cos(x[:,7]**(-2)) + 0.22189932545635363*sqrtAbs(x[:,3]**(2)*x[:,8]**(-3)*x[:,9]**(-1)) + 2.6830905461691597*np.log(x[:,8]**(2)) + 4876.036514330353*np.cos(x[:,7]**(-1))"

"[Term Tanh (fromList [(0,-3),(1,-2),(5,3),(6,1),(7,1),(8,-1),(10,-3)]),Term Id (fromList [(0,-1),(10,-3)]),Term Tanh (fromList [(1,-1),(10,-3)]),Term Tanh (fromList [(0,-3),(1,-2),(3,-1),(4,2),(5,1),(7,-1),(10,-3)]),Term Cos (fromList [(7,2),(8,-3),(10,-3)]),Term Cos (fromList [(7,-2)]),Term Exp (fromList [(0,-3),(1,-2),(6,1),(10,-2)]),Term Log (fromList [(0,-1),(3,-2),(4,1),(5,3),(7,3),(9,-2)]),Term Id (fromList [(7,-1)]),Term Tanh (fromList [(3,-2),(7,-1),(8,-1),(9,1),(10,3)]),Term SqrtAbs (fromList [(8,-2),(10,-3)]),Term Log (fromList [(7,-3)]),Term SqrtAbs (fromList [(5,3),(8,-1),(10,-3)]),Term Log (fromList [(5,1),(7,-1),(10,-3)]),Term Tanh (fromList [(7,2)]),Term Sin (fromList [(10,2)])]","[1.3826427930745347e9,0.45900872681691435,-1781.2203587444142,206.7072481907944,9491.337618144365,-1.255274003257173e9,-1.6661780835015304e7,-1.6891315589451754,-0.17544472645574233,-1.0615747095953849e8,-0.5641334397849684,-598.9190224555002,2.155059466717306e7,-4.992162942523514e-2,0.9408133784838868,-1.6030722644761905e7,5.27670865083656e-2]","1.3826427930745347e9 + 0.45900872681691435*np.tanh(x[:,0]**(-3)*x[:,1]**(-2)*x[:,5]**(3)*x[:,6]*x[:,7]*x[:,8]**(-1)*x[:,10]**(-3)) + -1781.2203587444142*(x[:,0]**(-1)*x[:,10]**(-3)) + 206.7072481907944*np.tanh(x[:,1]**(-1)*x[:,10]**(-3)) + 9491.337618144365*np.tanh(x[:,0]**(-3)*x[:,1]**(-2)*x[:,3]**(-1)*x[:,4]**(2)*x[:,5]*x[:,7]**(-1)*x[:,10]**(-3)) + -1.255274003257173e9*np.cos(x[:,7]**(2)*x[:,8]**(-3)*x[:,10]**(-3)) + -1.6661780835015304e7*np.cos(x[:,7]**(-2)) + -1.6891315589451754*np.exp(x[:,0]**(-3)*x[:,1]**(-2)*x[:,6]*x[:,10]**(-2)) + -0.17544472645574233*np.log(x[:,0]**(-1)*x[:,3]**(-2)*x[:,4]*x[:,5]**(3)*x[:,7]**(3)*x[:,9]**(-2)) + -1.0615747095953849e8*(x[:,7]**(-1)) + -0.5641334397849684*np.tanh(x[:,3]**(-2)*x[:,7]**(-1)*x[:,8]**(-1)*x[:,9]*x[:,10]**(3)) + -598.9190224555002*sqrtAbs(x[:,8]**(-2)*x[:,10]**(-3)) + 2.155059466717306e7*np.log(x[:,7]**(-3)) + -4.992162942523514e-2*sqrtAbs(x[:,5]**(3)*x[:,8]**(-1)*x[:,10]**(-3)) + 0.9408133784838868*np.log(x[:,5]*x[:,7]**(-1)*x[:,10]**(-3)) + -1.6030722644761905e7*np.tanh(x[:,7]**(2)) + 5.27670865083656e-2*np.sin(x[:,10]**(2))"

"[Term Sin (fromList [(0,-2),(3,-1),(8,1),(9,2),(10,-3)]),Term Exp (fromList [(5,1),(7,1),(10,-2)]),Term SqrtAbs (fromList [(0,-3),(7,3)]),Term Tanh (fromList [(1,-1),(2,3),(7,3),(9,-2),(10,1)]),Term SqrtAbs (fromList [(10,2)]),Term Id (fromList [(1,-1),(2,3),(9,-2),(10,-3)]),Term Exp (fromList [(0,-3),(1,-2),(7,3),(8,3),(10,-3)]),Term Log (fromList [(0,3),(1,-2),(3,-3),(5,-1),(7,-1),(8,-2),(10,-1)]),Term Exp (fromList [(1,-1),(7,2),(10,-3)]),Term Sin (fromList [(7,2)]),Term Id (fromList [(6,2)]),Term Tanh (fromList [(7,-3)]),Term Cos (fromList [(8,-2),(10,-3)]),Term Log (fromList [(8,1)]),Term Id (fromList [(10,3)]),Term SqrtAbs (fromList [(5,-1)])]","[1.2045308303629805e8,24200.089729124822,-0.5087163004049163,-10.181763732893444,0.3713221061811807,1.6584023949033446,-28.78941922553468,-105.74842780451053,-0.15611343314623707,325.161716771811,-4889.162164144412,-4.913583756469971e-6,-4133.674337493969,-1.2044605475896828e8,4.478623005303203,-2.9967215775506297e-3,-3.0916523967134375]","1.2045308303629805e8 + 24200.089729124822*np.sin(x[:,0]**(-2)*x[:,3]**(-1)*x[:,8]*x[:,9]**(2)*x[:,10]**(-3)) + -0.5087163004049163*np.exp(x[:,5]*x[:,7]*x[:,10]**(-2)) + -10.181763732893444*sqrtAbs(x[:,0]**(-3)*x[:,7]**(3)) + 0.3713221061811807*np.tanh(x[:,1]**(-1)*x[:,2]**(3)*x[:,7]**(3)*x[:,9]**(-2)*x[:,10]) + 1.6584023949033446*sqrtAbs(x[:,10]**(2)) + -28.78941922553468*(x[:,1]**(-1)*x[:,2]**(3)*x[:,9]**(-2)*x[:,10]**(-3)) + -105.74842780451053*np.exp(x[:,0]**(-3)*x[:,1]**(-2)*x[:,7]**(3)*x[:,8]**(3)*x[:,10]**(-3)) + -0.15611343314623707*np.log(x[:,0]**(3)*x[:,1]**(-2)*x[:,3]**(-3)*x[:,5]**(-1)*x[:,7]**(-1)*x[:,8]**(-2)*x[:,10]**(-1)) + 325.161716771811*np.exp(x[:,1]**(-1)*x[:,7]**(2)*x[:,10]**(-3)) + -4889.162164144412*np.sin(x[:,7]**(2)) + -4.913583756469971e-6*(x[:,6]**(2)) + -4133.674337493969*np.tanh(x[:,7]**(-3)) + -1.2044605475896828e8*np.cos(x[:,8]**(-2)*x[:,10]**(-3)) + 4.478623005303203*np.log(x[:,8]) + -2.9967215775506297e-3*(x[:,10]**(3)) + -3.0916523967134375*sqrtAbs(x[:,5]**(-1))"

"[Term Exp (fromList [(0,1),(2,3),(8,-1),(9,-1),(10,-3)]),Term SqrtAbs (fromList [(0,1),(2,3),(8,-1),(9,-2),(10,-3)]),Term Id (fromList [(7,-2)]),Term Exp (fromList [(7,2),(8,1),(9,-1),(10,-3)]),Term SqrtAbs (fromList [(3,3),(4,-3),(5,-2),(6,3),(7,2),(8,-2),(10,1)]),Term Id (fromList [(0,2),(1,-2),(3,3),(7,-2),(8,-3),(10,-3)]),Term Exp (fromList [(5,-2),(8,2),(10,-1)]),Term Id (fromList [(0,1),(8,-1),(10,1)]),Term Log (fromList [(0,1),(8,2)]),Term SqrtAbs (fromList [(5,-2),(8,3),(10,2)]),Term Log (fromList [(3,3),(5,-2),(7,2),(10,3)]),Term Tanh (fromList [(1,2),(10,-1)]),Term Cos (fromList [(10,-2)]),Term Id (fromList [(6,3),(8,3)]),Term SqrtAbs (fromList [(7,2),(8,1),(10,-3)]),Term Cos (fromList [(0,2),(1,-2),(7,-2),(10,-3)])]","[50506.70639979276,-360.9894591083852,10.874918945044719,72.47528717864402,-76.7836571765508,5.386589611307814e-7,1.7045379544532334e-3,24.388468680369627,-0.10726617614883635,2.677677634076341,-0.2259804308217863,8.779328461480941e-2,-8.725774846604011,-50163.3080682013,-9.645072331800926e-10,-150.38631740657888,-0.3223835518816133]","50506.70639979276 + -360.9894591083852*np.exp(x[:,0]*x[:,2]**(3)*x[:,8]**(-1)*x[:,9]**(-1)*x[:,10]**(-3)) + 10.874918945044719*sqrtAbs(x[:,0]*x[:,2]**(3)*x[:,8]**(-1)*x[:,9]**(-2)*x[:,10]**(-3)) + 72.47528717864402*(x[:,7]**(-2)) + -76.7836571765508*np.exp(x[:,7]**(2)*x[:,8]*x[:,9]**(-1)*x[:,10]**(-3)) + 5.386589611307814e-7*sqrtAbs(x[:,3]**(3)*x[:,4]**(-3)*x[:,5]**(-2)*x[:,6]**(3)*x[:,7]**(2)*x[:,8]**(-2)*x[:,10]) + 1.7045379544532334e-3*(x[:,0]**(2)*x[:,1]**(-2)*x[:,3]**(3)*x[:,7]**(-2)*x[:,8]**(-3)*x[:,10]**(-3)) + 24.388468680369627*np.exp(x[:,5]**(-2)*x[:,8]**(2)*x[:,10]**(-1)) + -0.10726617614883635*(x[:,0]*x[:,8]**(-1)*x[:,10]) + 2.677677634076341*np.log(x[:,0]*x[:,8]**(2)) + -0.2259804308217863*sqrtAbs(x[:,5]**(-2)*x[:,8]**(3)*x[:,10]**(2)) + 8.779328461480941e-2*np.log(x[:,3]**(3)*x[:,5]**(-2)*x[:,7]**(2)*x[:,10]**(3)) + -8.725774846604011*np.tanh(x[:,1]**(2)*x[:,10]**(-1)) + -50163.3080682013*np.cos(x[:,10]**(-2)) + -9.645072331800926e-10*(x[:,6]**(3)*x[:,8]**(3)) + -150.38631740657888*sqrtAbs(x[:,7]**(2)*x[:,8]*x[:,10]**(-3)) + -0.3223835518816133*np.cos(x[:,0]**(2)*x[:,1]**(-2)*x[:,7]**(-2)*x[:,10]**(-3))"

"[Term Tanh (fromList [(1,-3),(7,-3),(8,-3),(9,1),(10,-3)]),Term Log (fromList [(0,-2),(5,-3),(6,3),(7,3),(8,-1),(9,3)]),Term SqrtAbs (fromList [(0,-2),(6,3),(8,1),(9,2),(10,-3)]),Term Id (fromList [(0,-2),(8,1),(9,2),(10,-3)]),Term Cos (fromList [(1,-1),(7,-2),(8,-3),(10,-3)]),Term SqrtAbs (fromList [(0,2),(3,3),(9,-1),(10,-3)]),Term Sin (fromList [(5,-3),(7,3),(9,2),(10,3)]),Term Log (fromList [(7,3),(10,-3)]),Term Tanh (fromList [(1,-2),(2,2),(8,-2),(9,-1),(10,1)]),Term SqrtAbs (fromList [(5,-2),(7,3),(8,1),(10,3)]),Term Tanh (fromList [(5,-2),(7,3),(9,2),(10,3)]),Term Exp (fromList [(8,-2)]),Term Tanh (fromList [(0,-2),(8,1),(10,-3)]),Term Log (fromList [(10,-3)]),Term Exp (fromList [(1,-2),(7,-3),(9,1),(10,-2)]),Term Log (fromList [(3,3),(9,3),(10,2)])]","[3.370478381546103e7,-152.09068815384194,8.012006683923241e-2,-3.7588722681508153e-2,11556.888916561471,-3.370476435351084e7,3.027887447270241e-2,-0.5532108059612493,-68.34189634403717,0.2979204615718146,-7.318329878822113e-2,-0.41545217122898825,-19.324018394344986,-7223.548648976814,67.81047633222667,2.447612641443645,9.405394222621058e-2]","3.370478381546103e7 + -152.09068815384194*np.tanh(x[:,1]**(-3)*x[:,7]**(-3)*x[:,8]**(-3)*x[:,9]*x[:,10]**(-3)) + 8.012006683923241e-2*np.log(x[:,0]**(-2)*x[:,5]**(-3)*x[:,6]**(3)*x[:,7]**(3)*x[:,8]**(-1)*x[:,9]**(3)) + -3.7588722681508153e-2*sqrtAbs(x[:,0]**(-2)*x[:,6]**(3)*x[:,8]*x[:,9]**(2)*x[:,10]**(-3)) + 11556.888916561471*(x[:,0]**(-2)*x[:,8]*x[:,9]**(2)*x[:,10]**(-3)) + -3.370476435351084e7*np.cos(x[:,1]**(-1)*x[:,7]**(-2)*x[:,8]**(-3)*x[:,10]**(-3)) + 3.027887447270241e-2*sqrtAbs(x[:,0]**(2)*x[:,3]**(3)*x[:,9]**(-1)*x[:,10]**(-3)) + -0.5532108059612493*np.sin(x[:,5]**(-3)*x[:,7]**(3)*x[:,9]**(2)*x[:,10]**(3)) + -68.34189634403717*np.log(x[:,7]**(3)*x[:,10]**(-3)) + 0.2979204615718146*np.tanh(x[:,1]**(-2)*x[:,2]**(2)*x[:,8]**(-2)*x[:,9]**(-1)*x[:,10]) + -7.318329878822113e-2*sqrtAbs(x[:,5]**(-2)*x[:,7]**(3)*x[:,8]*x[:,10]**(3)) + -0.41545217122898825*np.tanh(x[:,5]**(-2)*x[:,7]**(3)*x[:,9]**(2)*x[:,10]**(3)) + -19.324018394344986*np.exp(x[:,8]**(-2)) + -7223.548648976814*np.tanh(x[:,0]**(-2)*x[:,8]*x[:,10]**(-3)) + 67.81047633222667*np.log(x[:,10]**(-3)) + 2.447612641443645*np.exp(x[:,1]**(-2)*x[:,7]**(-3)*x[:,9]*x[:,10]**(-2)) + 9.405394222621058e-2*np.log(x[:,3]**(3)*x[:,9]**(3)*x[:,10]**(2))"

"[Term SqrtAbs (fromList [(1,-2),(3,-2),(7,3)]),Term Id (fromList [(8,-1)]),Term SqrtAbs (fromList [(5,2),(6,-2),(8,3),(9,3)]),Term Log (fromList [(0,2),(1,-3),(3,2),(5,1),(7,-3),(8,-3),(10,-3)]),Term Log (fromList [(7,-3),(8,3)]),Term Sin (fromList [(1,-2),(3,1),(5,1),(10,-1)]),Term Id (fromList [(5,-2),(7,-3),(8,3)]),Term Id (fromList [(0,3),(1,-2),(3,1),(7,-3),(8,-3),(10,-2)]),Term SqrtAbs (fromList [(1,-2),(3,-2),(7,2),(10,-3)]),Term Id (fromList [(1,-2),(3,1),(7,2),(10,-2)]),Term Cos (fromList [(5,-2),(8,1),(10,-1)]),Term Tanh (fromList [(5,1),(10,-3)]),Term SqrtAbs (fromList [(10,1)]),Term Exp (fromList [(7,-3),(8,1)]),Term Exp (fromList [(8,1)]),Term Id (fromList [(0,2),(1,-2),(3,1),(8,-2),(10,-3)])]","[5791.959742071876,-0.35226502504081286,135.13779828281565,0.37046177713023126,0.1740434162127868,18.4263364043812,5.689595519587463e-2,-1.0126952632187525,-6.450220894674034e-2,12.452835606210817,-0.4799278934904661,-5896.796195124867,-8.338018908807857,2.057653499939131,0.2662686150659815,-0.4178553932959649,2.4260448722511923]","5791.959742071876 + -0.35226502504081286*sqrtAbs(x[:,1]**(-2)*x[:,3]**(-2)*x[:,7]**(3)) + 135.13779828281565*(x[:,8]**(-1)) + 0.37046177713023126*sqrtAbs(x[:,5]**(2)*x[:,6]**(-2)*x[:,8]**(3)*x[:,9]**(3)) + 0.1740434162127868*np.log(x[:,0]**(2)*x[:,1]**(-3)*x[:,3]**(2)*x[:,5]*x[:,7]**(-3)*x[:,8]**(-3)*x[:,10]**(-3)) + 18.4263364043812*np.log(x[:,7]**(-3)*x[:,8]**(3)) + 5.689595519587463e-2*np.sin(x[:,1]**(-2)*x[:,3]*x[:,5]*x[:,10]**(-1)) + -1.0126952632187525*(x[:,5]**(-2)*x[:,7]**(-3)*x[:,8]**(3)) + -6.450220894674034e-2*(x[:,0]**(3)*x[:,1]**(-2)*x[:,3]*x[:,7]**(-3)*x[:,8]**(-3)*x[:,10]**(-2)) + 12.452835606210817*sqrtAbs(x[:,1]**(-2)*x[:,3]**(-2)*x[:,7]**(2)*x[:,10]**(-3)) + -0.4799278934904661*(x[:,1]**(-2)*x[:,3]*x[:,7]**(2)*x[:,10]**(-2)) + -5896.796195124867*np.cos(x[:,5]**(-2)*x[:,8]*x[:,10]**(-1)) + -8.338018908807857*np.tanh(x[:,5]*x[:,10]**(-3)) + 2.057653499939131*sqrtAbs(x[:,10]) + 0.2662686150659815*np.exp(x[:,7]**(-3)*x[:,8]) + -0.4178553932959649*np.exp(x[:,8]) + 2.4260448722511923*(x[:,0]**(2)*x[:,1]**(-2)*x[:,3]*x[:,8]**(-2)*x[:,10]**(-3))"

"[Term Id (fromList [(1,-1),(6,3),(7,-3),(8,3),(10,-3)]),Term Log (fromList [(3,-3),(5,-1),(7,1),(10,3)]),Term SqrtAbs (fromList [(0,-3),(1,-1),(3,-1),(8,-2),(9,2),(10,-3)]),Term Sin (fromList [(0,-3),(1,-1),(7,-2),(8,1),(10,-2)]),Term Exp (fromList [(1,-1),(2,2),(5,1),(7,3),(8,-2),(10,-3)]),Term Tanh (fromList [(3,-3),(10,3)]),Term Tanh (fromList [(2,-1),(7,1),(10,-1)]),Term Cos (fromList [(1,-1),(2,2),(7,3),(8,-2),(9,3),(10,2)]),Term Cos (fromList [(5,1),(8,2),(10,-3)]),Term Sin (fromList [(1,-1),(7,-3),(8,-2),(10,-3)]),Term SqrtAbs (fromList [(8,-1),(10,-1)]),Term Log (fromList [(7,1)]),Term SqrtAbs (fromList [(8,-2),(10,-3)]),Term Tanh (fromList [(1,-1),(8,-2),(10,-3)]),Term SqrtAbs (fromList [(5,-3),(10,3)]),Term Tanh (fromList [(5,-3),(10,1)])]","[40.98947222059775,-1.1011551592122192e-7,-0.1613266438749829,1385.695802642765,-896.8988295640296,-26.36171638654877,-0.23526588448999997,-0.6420503131877259,6.371288749587187e-2,0.8302925308277879,-69144.2734712828,-77.43752029965408,-222.20696876236372,235.15784885809762,72426.71679234479,-0.4436639945663334,5.94321555529293]","40.98947222059775 + -1.1011551592122192e-7*(x[:,1]**(-1)*x[:,6]**(3)*x[:,7]**(-3)*x[:,8]**(3)*x[:,10]**(-3)) + -0.1613266438749829*np.log(x[:,3]**(-3)*x[:,5]**(-1)*x[:,7]*x[:,10]**(3)) + 1385.695802642765*sqrtAbs(x[:,0]**(-3)*x[:,1]**(-1)*x[:,3]**(-1)*x[:,8]**(-2)*x[:,9]**(2)*x[:,10]**(-3)) + -896.8988295640296*np.sin(x[:,0]**(-3)*x[:,1]**(-1)*x[:,7]**(-2)*x[:,8]*x[:,10]**(-2)) + -26.36171638654877*np.exp(x[:,1]**(-1)*x[:,2]**(2)*x[:,5]*x[:,7]**(3)*x[:,8]**(-2)*x[:,10]**(-3)) + -0.23526588448999997*np.tanh(x[:,3]**(-3)*x[:,10]**(3)) + -0.6420503131877259*np.tanh(x[:,2]**(-1)*x[:,7]*x[:,10]**(-1)) + 6.371288749587187e-2*np.cos(x[:,1]**(-1)*x[:,2]**(2)*x[:,7]**(3)*x[:,8]**(-2)*x[:,9]**(3)*x[:,10]**(2)) + 0.8302925308277879*np.cos(x[:,5]*x[:,8]**(2)*x[:,10]**(-3)) + -69144.2734712828*np.sin(x[:,1]**(-1)*x[:,7]**(-3)*x[:,8]**(-2)*x[:,10]**(-3)) + -77.43752029965408*sqrtAbs(x[:,8]**(-1)*x[:,10]**(-1)) + -222.20696876236372*np.log(x[:,7]) + 235.15784885809762*sqrtAbs(x[:,8]**(-2)*x[:,10]**(-3)) + 72426.71679234479*np.tanh(x[:,1]**(-1)*x[:,8]**(-2)*x[:,10]**(-3)) + -0.4436639945663334*sqrtAbs(x[:,5]**(-3)*x[:,10]**(3)) + 5.94321555529293*np.tanh(x[:,5]**(-3)*x[:,10])"

"[Term SqrtAbs (fromList [(0,-1),(7,1),(8,-2),(10,-1)]),Term Log (fromList [(1,-2),(3,1),(6,2),(7,1)]),Term SqrtAbs (fromList [(0,-1),(5,-2),(6,2),(7,1),(8,-3),(10,-3)]),Term Cos (fromList [(1,1),(7,-2),(10,1)]),Term Log (fromList [(1,-2),(3,-1),(7,-3),(8,-3),(9,-2),(10,-2)]),Term Id (fromList [(6,2),(7,1),(8,2)]),Term Id (fromList [(1,-2),(3,1),(7,2),(8,-3),(10,-3)]),Term Id (fromList [(7,1),(8,-1)]),Term SqrtAbs (fromList [(1,1),(5,-2),(8,3),(9,2)]),Term Tanh (fromList [(7,1)]),Term Sin (fromList [(5,-3),(6,-1),(8,3),(9,3),(10,-1)]),Term Id (fromList [(0,-1),(1,-2),(3,1),(7,1)]),Term SqrtAbs (fromList [(1,1),(10,-2)]),Term Cos (fromList [(10,1)]),Term Exp (fromList [(0,-1),(10,-1)]),Term SqrtAbs (fromList [(5,-2),(8,1),(10,-1)])]","[457.6461853104233,190.57427550307997,5.570542004285482e-2,20.318496161315025,0.17178259648510372,-0.22652206984814105,-1.311253687585278e-6,79.66392355516074,-32.385873977060676,-3.404828725858902,-236.56461289430027,4427.183372649245,-1.6832313781045712e-2,-28.79037020232605,0.14051219737609083,-265.3432818857175,-10.680406999627142]","457.6461853104233 + 190.57427550307997*sqrtAbs(x[:,0]**(-1)*x[:,7]*x[:,8]**(-2)*x[:,10]**(-1)) + 5.570542004285482e-2*np.log(x[:,1]**(-2)*x[:,3]*x[:,6]**(2)*x[:,7]) + 20.318496161315025*sqrtAbs(x[:,0]**(-1)*x[:,5]**(-2)*x[:,6]**(2)*x[:,7]*x[:,8]**(-3)*x[:,10]**(-3)) + 0.17178259648510372*np.cos(x[:,1]*x[:,7]**(-2)*x[:,10]) + -0.22652206984814105*np.log(x[:,1]**(-2)*x[:,3]**(-1)*x[:,7]**(-3)*x[:,8]**(-3)*x[:,9]**(-2)*x[:,10]**(-2)) + -1.311253687585278e-6*(x[:,6]**(2)*x[:,7]*x[:,8]**(2)) + 79.66392355516074*(x[:,1]**(-2)*x[:,3]*x[:,7]**(2)*x[:,8]**(-3)*x[:,10]**(-3)) + -32.385873977060676*(x[:,7]*x[:,8]**(-1)) + -3.404828725858902*sqrtAbs(x[:,1]*x[:,5]**(-2)*x[:,8]**(3)*x[:,9]**(2)) + -236.56461289430027*np.tanh(x[:,7]) + 4427.183372649245*np.sin(x[:,5]**(-3)*x[:,6]**(-1)*x[:,8]**(3)*x[:,9]**(3)*x[:,10]**(-1)) + -1.6832313781045712e-2*(x[:,0]**(-1)*x[:,1]**(-2)*x[:,3]*x[:,7]) + -28.79037020232605*sqrtAbs(x[:,1]*x[:,10]**(-2)) + 0.14051219737609083*np.cos(x[:,10]) + -265.3432818857175*np.exp(x[:,0]**(-1)*x[:,10]**(-1)) + -10.680406999627142*sqrtAbs(x[:,5]**(-2)*x[:,8]*x[:,10]**(-1))"

