expr,weights,python
"[Term Sin (fromList [(0,3),(1,-3),(3,-1),(5,3)]),Term Tanh (fromList [(0,3),(3,1),(5,-3)]),Term Tanh (fromList [(0,2),(1,-2),(2,-3),(3,2),(5,-2)]),Term Tanh (fromList [(1,3),(2,-3),(3,3),(4,-1),(5,-3)]),Term Sin (fromList [(0,2),(1,-1),(3,-1),(4,-1)]),Term SqrtAbs (fromList [(1,-2),(2,-1),(3,3),(4,3),(5,-3)]),Term Id (fromList [(0,3),(1,-2),(2,-3),(3,-3),(4,1),(5,-3)]),Term Exp (fromList [(0,3),(4,-2),(5,-2)]),Term Tanh (fromList [(0,-2),(1,-3),(2,-3),(3,3),(5,3)]),Term Tanh (fromList [(0,-1),(2,2),(3,-2),(4,-2),(5,-3)]),Term Cos (fromList [(1,-2),(2,-3),(3,-1),(4,1),(5,3)]),Term Sin (fromList [(1,-3),(2,-3),(3,1),(4,-3),(5,3)]),Term Cos (fromList [(1,-2),(2,-3),(3,1),(4,1),(5,3)]),Term Tanh (fromList [(4,-1),(5,-2)]),Term SqrtAbs (fromList [(0,1),(1,-2),(2,2),(3,3),(4,-2),(5,3)])]","[724823.6078374169,0.6374545348030585,1353709.1940955808,1354316.9015742673,6.47322885289876,1.7940080352075967,-2.2501020682995886e-3,-1.8647563854994807e-2,789.3145314545502,-148.96622939557759,-14.777374512362414,-632263.8546688101,-10872.069705593087,-93051.48974164626,-138.02029991186498,0.9086755635534507]","724823.6078374169 + 0.6374545348030585*np.sin(x[:,0]**(3)*x[:,1]**(-3)*x[:,3]**(-1)*x[:,5]**(3)) + 1353709.1940955808*np.tanh(x[:,0]**(3)*x[:,3]*x[:,5]**(-3)) + 1354316.9015742673*np.tanh(x[:,0]**(2)*x[:,1]**(-2)*x[:,2]**(-3)*x[:,3]**(2)*x[:,5]**(-2)) + 6.47322885289876*np.tanh(x[:,1]**(3)*x[:,2]**(-3)*x[:,3]**(3)*x[:,4]**(-1)*x[:,5]**(-3)) + 1.7940080352075967*np.sin(x[:,0]**(2)*x[:,1]**(-1)*x[:,3]**(-1)*x[:,4]**(-1)) + -2.2501020682995886e-3*sqrtAbs(x[:,1]**(-2)*x[:,2]**(-1)*x[:,3]**(3)*x[:,4]**(3)*x[:,5]**(-3)) + -1.8647563854994807e-2*(x[:,0]**(3)*x[:,1]**(-2)*x[:,2]**(-3)*x[:,3]**(-3)*x[:,4]*x[:,5]**(-3)) + 789.3145314545502*np.exp(x[:,0]**(3)*x[:,4]**(-2)*x[:,5]**(-2)) + -148.96622939557759*np.tanh(x[:,0]**(-2)*x[:,1]**(-3)*x[:,2]**(-3)*x[:,3]**(3)*x[:,5]**(3)) + -14.777374512362414*np.tanh(x[:,0]**(-1)*x[:,2]**(2)*x[:,3]**(-2)*x[:,4]**(-2)*x[:,5]**(-3)) + -632263.8546688101*np.cos(x[:,1]**(-2)*x[:,2]**(-3)*x[:,3]**(-1)*x[:,4]*x[:,5]**(3)) + -10872.069705593087*np.sin(x[:,1]**(-3)*x[:,2]**(-3)*x[:,3]*x[:,4]**(-3)*x[:,5]**(3)) + -93051.48974164626*np.cos(x[:,1]**(-2)*x[:,2]**(-3)*x[:,3]*x[:,4]*x[:,5]**(3)) + -138.02029991186498*np.tanh(x[:,4]**(-1)*x[:,5]**(-2)) + 0.9086755635534507*sqrtAbs(x[:,0]*x[:,1]**(-2)*x[:,2]**(2)*x[:,3]**(3)*x[:,4]**(-2)*x[:,5]**(3))"

"[Term Sin (fromList [(0,3),(2,-3),(3,3),(4,-3),(5,3)]),Term Exp (fromList [(0,3),(1,-3),(2,3),(3,3),(5,3)]),Term Tanh (fromList [(0,-2),(1,1),(2,3),(3,-3),(4,-3),(5,3)]),Term Exp (fromList [(0,1),(1,3),(3,-1),(4,-3),(5,-3)]),Term Tanh (fromList [(0,-2),(1,-1),(2,3),(4,-3),(5,3)]),Term Cos (fromList [(1,1),(3,1),(5,3)]),Term Id (fromList [(1,-3),(5,2)]),Term Cos (fromList [(1,-1),(2,2),(3,-1),(4,-2),(5,3)]),Term Id (fromList [(1,-1),(2,2),(3,1),(4,-1),(5,2)]),Term Cos (fromList [(0,3),(1,2),(3,2),(4,-2),(5,3)]),Term Cos (fromList [(0,1),(1,2),(2,-1),(3,1),(4,-3),(5,3)]),Term Tanh (fromList [(0,-1),(1,-1),(2,1),(3,1),(4,-2),(5,3)]),Term Cos (fromList [(1,-3),(2,3),(3,-1),(4,-3),(5,3)]),Term Tanh (fromList [(1,-3),(2,2),(4,1),(5,3)]),Term Cos (fromList [(3,-1),(4,3),(5,3)]),Term Tanh (fromList [(1,2),(2,-3),(3,1),(4,2),(5,-2)])]","[-917416.4464458891,-36.036394375540326,21080.463787326513,-21426.64813302046,1.1791695528949115,218.24684952544936,-612.8809201654304,16.94114914555286,-14659.635579545666,-0.4122971279452452,1.102086828300112,932488.2929583916,126.96749963715148,172.50276454306663,-3.475361625879394,-14.544122782544168,42.738386230676284]","-917416.4464458891 + -36.036394375540326*np.sin(x[:,0]**(3)*x[:,2]**(-3)*x[:,3]**(3)*x[:,4]**(-3)*x[:,5]**(3)) + 21080.463787326513*np.exp(x[:,0]**(3)*x[:,1]**(-3)*x[:,2]**(3)*x[:,3]**(3)*x[:,5]**(3)) + -21426.64813302046*np.tanh(x[:,0]**(-2)*x[:,1]*x[:,2]**(3)*x[:,3]**(-3)*x[:,4]**(-3)*x[:,5]**(3)) + 1.1791695528949115*np.exp(x[:,0]*x[:,1]**(3)*x[:,3]**(-1)*x[:,4]**(-3)*x[:,5]**(-3)) + 218.24684952544936*np.tanh(x[:,0]**(-2)*x[:,1]**(-1)*x[:,2]**(3)*x[:,4]**(-3)*x[:,5]**(3)) + -612.8809201654304*np.cos(x[:,1]*x[:,3]*x[:,5]**(3)) + 16.94114914555286*(x[:,1]**(-3)*x[:,5]**(2)) + -14659.635579545666*np.cos(x[:,1]**(-1)*x[:,2]**(2)*x[:,3]**(-1)*x[:,4]**(-2)*x[:,5]**(3)) + -0.4122971279452452*(x[:,1]**(-1)*x[:,2]**(2)*x[:,3]*x[:,4]**(-1)*x[:,5]**(2)) + 1.102086828300112*np.cos(x[:,0]**(3)*x[:,1]**(2)*x[:,3]**(2)*x[:,4]**(-2)*x[:,5]**(3)) + 932488.2929583916*np.cos(x[:,0]*x[:,1]**(2)*x[:,2]**(-1)*x[:,3]*x[:,4]**(-3)*x[:,5]**(3)) + 126.96749963715148*np.tanh(x[:,0]**(-1)*x[:,1]**(-1)*x[:,2]*x[:,3]*x[:,4]**(-2)*x[:,5]**(3)) + 172.50276454306663*np.cos(x[:,1]**(-3)*x[:,2]**(3)*x[:,3]**(-1)*x[:,4]**(-3)*x[:,5]**(3)) + -3.475361625879394*np.tanh(x[:,1]**(-3)*x[:,2]**(2)*x[:,4]*x[:,5]**(3)) + -14.544122782544168*np.cos(x[:,3]**(-1)*x[:,4]**(3)*x[:,5]**(3)) + 42.738386230676284*np.tanh(x[:,1]**(2)*x[:,2]**(-3)*x[:,3]*x[:,4]**(2)*x[:,5]**(-2))"

"[Term Tanh (fromList [(0,-1),(1,1),(2,3),(3,-3),(4,1),(5,3)]),Term SqrtAbs (fromList [(2,2),(3,-1),(4,-2),(5,-3)]),Term Tanh (fromList [(0,-3),(1,3),(2,2),(3,2),(4,-1),(5,-3)]),Term Exp (fromList [(1,3),(2,3),(4,-2),(5,1)]),Term Exp (fromList [(0,1),(1,-3),(2,3),(3,-2),(4,1),(5,3)]),Term Id (fromList [(0,2),(1,-3),(2,1),(3,3),(5,3)]),Term Tanh (fromList [(1,-1),(5,1)]),Term Tanh (fromList [(0,1),(1,1),(3,1),(4,-3),(5,-3)]),Term Id (fromList [(1,-1),(2,1),(5,3)]),Term SqrtAbs (fromList [(0,1),(1,-1),(2,2),(3,-2),(4,3),(5,3)]),Term Id (fromList [(0,3),(2,3),(3,3),(4,2),(5,3)]),Term Sin (fromList [(0,2),(1,3),(3,2),(4,-2)]),Term Exp (fromList [(1,2),(2,-1),(4,-1),(5,2)]),Term Tanh (fromList [(0,1),(1,-1),(2,1),(3,-1),(5,3)]),Term Exp (fromList [(0,3),(1,-1),(2,-3),(3,-2),(4,-3),(5,3)]),Term Cos (fromList [(1,-1),(5,3)])]","[46493.78624787619,11.86771523723032,0.41782575474157757,-15.545147446609802,11.171491313571767,0.8750098044869321,-5.7158922463078745e-3,49.896382987505454,20.091210445839234,-67.14940816842243,2.061329053411533,-1.4968958527152827e-5,0.4941565517782874,-2086.9553920550975,23.50960695457438,-37887.692502789854,-6546.877564822224]","46493.78624787619 + 11.86771523723032*np.tanh(x[:,0]**(-1)*x[:,1]*x[:,2]**(3)*x[:,3]**(-3)*x[:,4]*x[:,5]**(3)) + 0.41782575474157757*sqrtAbs(x[:,2]**(2)*x[:,3]**(-1)*x[:,4]**(-2)*x[:,5]**(-3)) + -15.545147446609802*np.tanh(x[:,0]**(-3)*x[:,1]**(3)*x[:,2]**(2)*x[:,3]**(2)*x[:,4]**(-1)*x[:,5]**(-3)) + 11.171491313571767*np.exp(x[:,1]**(3)*x[:,2]**(3)*x[:,4]**(-2)*x[:,5]) + 0.8750098044869321*np.exp(x[:,0]*x[:,1]**(-3)*x[:,2]**(3)*x[:,3]**(-2)*x[:,4]*x[:,5]**(3)) + -5.7158922463078745e-3*(x[:,0]**(2)*x[:,1]**(-3)*x[:,2]*x[:,3]**(3)*x[:,5]**(3)) + 49.896382987505454*np.tanh(x[:,1]**(-1)*x[:,5]) + 20.091210445839234*np.tanh(x[:,0]*x[:,1]*x[:,3]*x[:,4]**(-3)*x[:,5]**(-3)) + -67.14940816842243*(x[:,1]**(-1)*x[:,2]*x[:,5]**(3)) + 2.061329053411533*sqrtAbs(x[:,0]*x[:,1]**(-1)*x[:,2]**(2)*x[:,3]**(-2)*x[:,4]**(3)*x[:,5]**(3)) + -1.4968958527152827e-5*(x[:,0]**(3)*x[:,2]**(3)*x[:,3]**(3)*x[:,4]**(2)*x[:,5]**(3)) + 0.4941565517782874*np.sin(x[:,0]**(2)*x[:,1]**(3)*x[:,3]**(2)*x[:,4]**(-2)) + -2086.9553920550975*np.exp(x[:,1]**(2)*x[:,2]**(-1)*x[:,4]**(-1)*x[:,5]**(2)) + 23.50960695457438*np.tanh(x[:,0]*x[:,1]**(-1)*x[:,2]*x[:,3]**(-1)*x[:,5]**(3)) + -37887.692502789854*np.exp(x[:,0]**(3)*x[:,1]**(-1)*x[:,2]**(-3)*x[:,3]**(-2)*x[:,4]**(-3)*x[:,5]**(3)) + -6546.877564822224*np.cos(x[:,1]**(-1)*x[:,5]**(3))"

"[Term Tanh (fromList [(0,2),(2,3),(3,2),(4,3),(5,2)]),Term Sin (fromList [(0,2),(1,1),(2,-2),(3,-1),(4,-1),(5,3)]),Term Tanh (fromList [(0,2),(2,-2),(4,2),(5,-1)]),Term Cos (fromList [(1,-2),(2,1),(3,-1),(4,-3),(5,3)]),Term SqrtAbs (fromList [(0,3),(1,3),(2,1),(3,-1),(4,1),(5,3)]),Term Tanh (fromList [(0,2),(1,1),(2,1),(3,-2),(4,1),(5,2)]),Term Id (fromList [(0,1),(1,-2),(2,-1),(3,-1),(4,-3),(5,3)]),Term Sin (fromList [(0,3),(1,3),(2,2),(3,-3),(4,-3),(5,3)]),Term Tanh (fromList [(0,2),(1,1),(2,3),(3,2),(4,-3),(5,3)]),Term Sin (fromList [(1,-2),(4,3),(5,3)]),Term Tanh (fromList [(0,1),(2,-1),(3,-3),(4,-3),(5,3)]),Term Exp (fromList [(2,2),(5,3)]),Term Tanh (fromList [(2,-1),(4,-3),(5,-3)]),Term Tanh (fromList [(0,-1),(1,-1),(2,-3),(3,-3),(4,1),(5,1)]),Term Cos (fromList [(2,-3),(4,3),(5,3)]),Term Cos (fromList [(1,-1),(2,1),(3,-2),(5,1)])]","[510899.2348855396,-22213.76015413471,-6184.310647315041,-3825.377265027482,-439153.20581973146,-10.215161570697944,11.802400052172253,4580.6531369075865,-2423.3654364379668,2.5367468751404916,0.6240077667875393,185728.2370737387,2.6932464374412466,-1.8415416429563418,-26037.68311315077,-46026.61301045848,318.0719597086853]","510899.2348855396 + -22213.76015413471*np.tanh(x[:,0]**(2)*x[:,2]**(3)*x[:,3]**(2)*x[:,4]**(3)*x[:,5]**(2)) + -6184.310647315041*np.sin(x[:,0]**(2)*x[:,1]*x[:,2]**(-2)*x[:,3]**(-1)*x[:,4]**(-1)*x[:,5]**(3)) + -3825.377265027482*np.tanh(x[:,0]**(2)*x[:,2]**(-2)*x[:,4]**(2)*x[:,5]**(-1)) + -439153.20581973146*np.cos(x[:,1]**(-2)*x[:,2]*x[:,3]**(-1)*x[:,4]**(-3)*x[:,5]**(3)) + -10.215161570697944*sqrtAbs(x[:,0]**(3)*x[:,1]**(3)*x[:,2]*x[:,3]**(-1)*x[:,4]*x[:,5]**(3)) + 11.802400052172253*np.tanh(x[:,0]**(2)*x[:,1]*x[:,2]*x[:,3]**(-2)*x[:,4]*x[:,5]**(2)) + 4580.6531369075865*(x[:,0]*x[:,1]**(-2)*x[:,2]**(-1)*x[:,3]**(-1)*x[:,4]**(-3)*x[:,5]**(3)) + -2423.3654364379668*np.sin(x[:,0]**(3)*x[:,1]**(3)*x[:,2]**(2)*x[:,3]**(-3)*x[:,4]**(-3)*x[:,5]**(3)) + 2.5367468751404916*np.tanh(x[:,0]**(2)*x[:,1]*x[:,2]**(3)*x[:,3]**(2)*x[:,4]**(-3)*x[:,5]**(3)) + 0.6240077667875393*np.sin(x[:,1]**(-2)*x[:,4]**(3)*x[:,5]**(3)) + 185728.2370737387*np.tanh(x[:,0]*x[:,2]**(-1)*x[:,3]**(-3)*x[:,4]**(-3)*x[:,5]**(3)) + 2.6932464374412466*np.exp(x[:,2]**(2)*x[:,5]**(3)) + -1.8415416429563418*np.tanh(x[:,2]**(-1)*x[:,4]**(-3)*x[:,5]**(-3)) + -26037.68311315077*np.tanh(x[:,0]**(-1)*x[:,1]**(-1)*x[:,2]**(-3)*x[:,3]**(-3)*x[:,4]*x[:,5]) + -46026.61301045848*np.cos(x[:,2]**(-3)*x[:,4]**(3)*x[:,5]**(3)) + 318.0719597086853*np.cos(x[:,1]**(-1)*x[:,2]*x[:,3]**(-2)*x[:,5])"

"[Term Tanh (fromList [(0,1),(1,-1),(2,3),(3,-3),(4,-3),(5,-2)]),Term Tanh (fromList [(0,-2),(1,3),(2,-3),(3,-3),(4,3)]),Term Id (fromList [(0,2),(1,-1),(2,-1),(3,2),(4,-3),(5,2)]),Term Tanh (fromList [(0,3),(1,-3),(2,-3),(3,-2),(4,-1),(5,3)]),Term Sin (fromList [(0,3),(1,-2),(3,1),(5,3)]),Term Id (fromList [(0,1),(1,3),(3,3),(4,3),(5,3)]),Term SqrtAbs (fromList [(0,3),(1,1),(2,1),(3,3),(4,1),(5,-1)]),Term Exp (fromList [(2,-3),(3,-2),(4,1),(5,2)]),Term Cos (fromList [(1,2),(2,1),(5,3)]),Term Id (fromList [(0,3),(2,2),(3,3),(5,-3)]),Term Id (fromList [(0,1),(2,-1),(3,2),(5,3)]),Term Tanh (fromList [(1,-2),(2,-3),(5,-3)]),Term Cos (fromList [(5,3)]),Term Exp (fromList [(0,2),(1,-2),(2,-3),(3,-3),(4,3)]),Term Tanh (fromList [(1,3),(3,1),(4,3),(5,3)]),Term Cos (fromList [(0,1),(1,-3),(2,-2),(3,-2),(4,1),(5,3)])]","[65381.19672858895,2.873107917844788,-5.235055157875302,31.676185298147985,885.8989603615694,0.31402459320326503,-0.12610593401628664,-1.2391858484135477e-2,-15632.918041793424,2311.202726351131,-5.0343544589193065e-8,35.277025711504876,19.49864760103897,-21503.24098887383,3.3579114221914512,9.29590999139214,-30574.091424656737]","65381.19672858895 + 2.873107917844788*np.tanh(x[:,0]*x[:,1]**(-1)*x[:,2]**(3)*x[:,3]**(-3)*x[:,4]**(-3)*x[:,5]**(-2)) + -5.235055157875302*np.tanh(x[:,0]**(-2)*x[:,1]**(3)*x[:,2]**(-3)*x[:,3]**(-3)*x[:,4]**(3)) + 31.676185298147985*(x[:,0]**(2)*x[:,1]**(-1)*x[:,2]**(-1)*x[:,3]**(2)*x[:,4]**(-3)*x[:,5]**(2)) + 885.8989603615694*np.tanh(x[:,0]**(3)*x[:,1]**(-3)*x[:,2]**(-3)*x[:,3]**(-2)*x[:,4]**(-1)*x[:,5]**(3)) + 0.31402459320326503*np.sin(x[:,0]**(3)*x[:,1]**(-2)*x[:,3]*x[:,5]**(3)) + -0.12610593401628664*(x[:,0]*x[:,1]**(3)*x[:,3]**(3)*x[:,4]**(3)*x[:,5]**(3)) + -1.2391858484135477e-2*sqrtAbs(x[:,0]**(3)*x[:,1]*x[:,2]*x[:,3]**(3)*x[:,4]*x[:,5]**(-1)) + -15632.918041793424*np.exp(x[:,2]**(-3)*x[:,3]**(-2)*x[:,4]*x[:,5]**(2)) + 2311.202726351131*np.cos(x[:,1]**(2)*x[:,2]*x[:,5]**(3)) + -5.0343544589193065e-8*(x[:,0]**(3)*x[:,2]**(2)*x[:,3]**(3)*x[:,5]**(-3)) + 35.277025711504876*(x[:,0]*x[:,2]**(-1)*x[:,3]**(2)*x[:,5]**(3)) + 19.49864760103897*np.tanh(x[:,1]**(-2)*x[:,2]**(-3)*x[:,5]**(-3)) + -21503.24098887383*np.cos(x[:,5]**(3)) + 3.3579114221914512*np.exp(x[:,0]**(2)*x[:,1]**(-2)*x[:,2]**(-3)*x[:,3]**(-3)*x[:,4]**(3)) + 9.29590999139214*np.tanh(x[:,1]**(3)*x[:,3]*x[:,4]**(3)*x[:,5]**(3)) + -30574.091424656737*np.cos(x[:,0]*x[:,1]**(-3)*x[:,2]**(-2)*x[:,3]**(-2)*x[:,4]*x[:,5]**(3))"

"[Term Tanh (fromList [(0,3),(3,-3)]),Term Tanh (fromList [(0,-2),(1,3),(5,3)]),Term Tanh (fromList [(1,-3),(2,2),(3,-3),(4,-3),(5,3)]),Term Cos (fromList [(0,1),(1,-1),(2,-2),(3,-3),(4,-3),(5,3)]),Term Tanh (fromList [(2,-3),(4,2),(5,-3)]),Term Tanh (fromList [(0,3),(3,-3),(5,-3)]),Term Cos (fromList [(2,-1),(3,3),(5,3)]),Term Cos (fromList [(1,-2),(2,3),(3,-3),(4,-3),(5,3)]),Term Exp (fromList [(0,3),(1,-2),(2,-1),(3,-3),(5,-2)]),Term SqrtAbs (fromList [(1,2),(2,1),(3,-3),(4,-2),(5,3)]),Term Tanh (fromList [(0,-3),(1,3),(2,1),(3,-2),(4,-3),(5,1)]),Term Cos (fromList [(2,-1),(5,3)]),Term Exp (fromList [(0,3),(4,-3),(5,-3)]),Term Exp (fromList [(0,2),(2,3),(4,-3),(5,3)]),Term Cos (fromList [(0,3),(1,-2),(5,2)]),Term Cos (fromList [(1,1),(2,3),(3,-1),(4,-3),(5,-2)])]","[-3.2292337271808647e10,0.5481067300093607,-3581.2854725868724,-1703.2381012451249,3.2292585558714706e10,-102.35162191849827,36.234486450419794,14.1548738889807,-67163.0773533803,8.043615863677221,597.2573260450216,3421.7286768064696,-180999.67039980186,115.13787048149479,2.117767580858275e-3,-0.6267958274659732,0.2339616380720661]","-3.2292337271808647e10 + 0.5481067300093607*np.tanh(x[:,0]**(3)*x[:,3]**(-3)) + -3581.2854725868724*np.tanh(x[:,0]**(-2)*x[:,1]**(3)*x[:,5]**(3)) + -1703.2381012451249*np.tanh(x[:,1]**(-3)*x[:,2]**(2)*x[:,3]**(-3)*x[:,4]**(-3)*x[:,5]**(3)) + 3.2292585558714706e10*np.cos(x[:,0]*x[:,1]**(-1)*x[:,2]**(-2)*x[:,3]**(-3)*x[:,4]**(-3)*x[:,5]**(3)) + -102.35162191849827*np.tanh(x[:,2]**(-3)*x[:,4]**(2)*x[:,5]**(-3)) + 36.234486450419794*np.tanh(x[:,0]**(3)*x[:,3]**(-3)*x[:,5]**(-3)) + 14.1548738889807*np.cos(x[:,2]**(-1)*x[:,3]**(3)*x[:,5]**(3)) + -67163.0773533803*np.cos(x[:,1]**(-2)*x[:,2]**(3)*x[:,3]**(-3)*x[:,4]**(-3)*x[:,5]**(3)) + 8.043615863677221*np.exp(x[:,0]**(3)*x[:,1]**(-2)*x[:,2]**(-1)*x[:,3]**(-3)*x[:,5]**(-2)) + 597.2573260450216*sqrtAbs(x[:,1]**(2)*x[:,2]*x[:,3]**(-3)*x[:,4]**(-2)*x[:,5]**(3)) + 3421.7286768064696*np.tanh(x[:,0]**(-3)*x[:,1]**(3)*x[:,2]*x[:,3]**(-2)*x[:,4]**(-3)*x[:,5]) + -180999.67039980186*np.cos(x[:,2]**(-1)*x[:,5]**(3)) + 115.13787048149479*np.exp(x[:,0]**(3)*x[:,4]**(-3)*x[:,5]**(-3)) + 2.117767580858275e-3*np.exp(x[:,0]**(2)*x[:,2]**(3)*x[:,4]**(-3)*x[:,5]**(3)) + -0.6267958274659732*np.cos(x[:,0]**(3)*x[:,1]**(-2)*x[:,5]**(2)) + 0.2339616380720661*np.cos(x[:,1]*x[:,2]**(3)*x[:,3]**(-1)*x[:,4]**(-3)*x[:,5]**(-2))"

"[Term Exp (fromList [(1,3),(4,-1),(5,3)]),Term Exp (fromList [(0,1),(1,-1),(2,-1),(3,1),(4,-3),(5,3)]),Term SqrtAbs (fromList [(1,3),(2,1),(3,-1),(4,-3),(5,3)]),Term Exp (fromList [(0,2),(1,-3),(2,-3),(3,1),(4,-3)]),Term Tanh (fromList [(0,3),(1,3),(2,3),(3,-3),(4,-3),(5,-3)]),Term Tanh (fromList [(0,1),(1,3),(2,-3),(3,2),(4,-3),(5,3)]),Term Sin (fromList [(1,-2),(2,-3),(3,-3),(4,3),(5,3)]),Term Id (fromList [(0,1),(3,-2),(4,-2),(5,3)]),Term SqrtAbs (fromList [(0,3),(1,3),(2,-2),(3,-3),(4,-3),(5,-2)]),Term SqrtAbs (fromList [(0,1),(1,2),(2,-2),(3,-2),(4,-2),(5,1)]),Term Cos (fromList [(0,3),(1,3),(2,1),(3,-3),(4,1)]),Term Cos (fromList [(0,3),(1,1),(2,-3),(3,1),(4,-3),(5,3)]),Term Exp (fromList [(0,1),(1,-2),(2,-3),(4,-3),(5,3)]),Term Tanh (fromList [(1,3),(2,3),(3,-1),(4,-3),(5,-3)]),Term Cos (fromList [(1,-1),(2,-3),(4,-1),(5,3)]),Term Sin (fromList [(0,3),(1,-1),(2,1),(5,3)])]","[1.755555090226963e8,5692.361943918367,-2239.826721612833,-637.8047995879347,13.857848358828523,2.8525989693693985,65019.77701925695,830.4960484398475,4725.047178496275,-28.846842142882366,743.0438740225093,1.0314238833755554,-499571.824373772,81447.17351252055,-292.2077620683452,-1.7514055733898455e8,-0.49820477169568095]","1.755555090226963e8 + 5692.361943918367*np.exp(x[:,1]**(3)*x[:,4]**(-1)*x[:,5]**(3)) + -2239.826721612833*np.exp(x[:,0]*x[:,1]**(-1)*x[:,2]**(-1)*x[:,3]*x[:,4]**(-3)*x[:,5]**(3)) + -637.8047995879347*sqrtAbs(x[:,1]**(3)*x[:,2]*x[:,3]**(-1)*x[:,4]**(-3)*x[:,5]**(3)) + 13.857848358828523*np.exp(x[:,0]**(2)*x[:,1]**(-3)*x[:,2]**(-3)*x[:,3]*x[:,4]**(-3)) + 2.8525989693693985*np.tanh(x[:,0]**(3)*x[:,1]**(3)*x[:,2]**(3)*x[:,3]**(-3)*x[:,4]**(-3)*x[:,5]**(-3)) + 65019.77701925695*np.tanh(x[:,0]*x[:,1]**(3)*x[:,2]**(-3)*x[:,3]**(2)*x[:,4]**(-3)*x[:,5]**(3)) + 830.4960484398475*np.sin(x[:,1]**(-2)*x[:,2]**(-3)*x[:,3]**(-3)*x[:,4]**(3)*x[:,5]**(3)) + 4725.047178496275*(x[:,0]*x[:,3]**(-2)*x[:,4]**(-2)*x[:,5]**(3)) + -28.846842142882366*sqrtAbs(x[:,0]**(3)*x[:,1]**(3)*x[:,2]**(-2)*x[:,3]**(-3)*x[:,4]**(-3)*x[:,5]**(-2)) + 743.0438740225093*sqrtAbs(x[:,0]*x[:,1]**(2)*x[:,2]**(-2)*x[:,3]**(-2)*x[:,4]**(-2)*x[:,5]) + 1.0314238833755554*np.cos(x[:,0]**(3)*x[:,1]**(3)*x[:,2]*x[:,3]**(-3)*x[:,4]) + -499571.824373772*np.cos(x[:,0]**(3)*x[:,1]*x[:,2]**(-3)*x[:,3]*x[:,4]**(-3)*x[:,5]**(3)) + 81447.17351252055*np.exp(x[:,0]*x[:,1]**(-2)*x[:,2]**(-3)*x[:,4]**(-3)*x[:,5]**(3)) + -292.2077620683452*np.tanh(x[:,1]**(3)*x[:,2]**(3)*x[:,3]**(-1)*x[:,4]**(-3)*x[:,5]**(-3)) + -1.7514055733898455e8*np.cos(x[:,1]**(-1)*x[:,2]**(-3)*x[:,4]**(-1)*x[:,5]**(3)) + -0.49820477169568095*np.sin(x[:,0]**(3)*x[:,1]**(-1)*x[:,2]*x[:,5]**(3))"

