expr,weights,python
"[Term Sin (fromList [(0,3),(2,1),(3,3),(4,-1),(6,-3),(7,-1),(9,1),(10,2)]),Term Id (fromList [(0,3),(1,1),(3,-1),(4,-3),(5,2),(6,-3),(7,-3),(8,3),(9,-3),(10,2)]),Term Log (fromList [(0,2),(3,3),(6,-3),(7,-3),(8,-2),(10,3)]),Term SqrtAbs (fromList [(0,2),(1,3),(3,2),(4,-3),(6,-3),(7,-3),(8,2)]),Term Tanh (fromList [(0,-1),(1,3),(3,-1),(5,2),(6,-2),(7,2),(8,-2),(9,3),(10,-1)]),Term Cos (fromList [(0,-2),(1,1),(3,2),(4,-2),(5,-3),(6,1),(7,3),(8,-2),(9,1),(10,1)]),Term Exp (fromList [(0,2),(3,-2),(4,2),(5,1),(9,-3),(10,-3)]),Term SqrtAbs (fromList [(0,-1),(4,-1),(5,2),(6,-3),(8,-3),(9,2),(10,1)]),Term Log (fromList [(0,-3),(1,3),(3,1),(6,3),(8,-1),(9,2),(10,2)]),Term Tanh (fromList [(0,1),(6,1),(7,-2),(8,-3),(9,3)]),Term Log (fromList [(0,-1),(1,2),(3,2),(6,1),(7,3),(8,1),(9,1),(10,-3)])]","[4.503557663355622,6.683823901508353e-2,3.8976024950251433e-10,0.2476455088074073,-1.6216430190988878e-2,-16416.88937690341,-0.4048991849383481,-4.030958668686702,11.235512493345803,0.33636312022135356,1.1687710349203702,-0.5114761677596513]","4.503557663355622 + 6.683823901508353e-2*np.sin(x[:,0]**(3)*x[:,2]*x[:,3]**(3)*x[:,4]**(-1)*x[:,6]**(-3)*x[:,7]**(-1)*x[:,9]*x[:,10]**(2)) + 3.8976024950251433e-10*(x[:,0]**(3)*x[:,1]*x[:,3]**(-1)*x[:,4]**(-3)*x[:,5]**(2)*x[:,6]**(-3)*x[:,7]**(-3)*x[:,8]**(3)*x[:,9]**(-3)*x[:,10]**(2)) + 0.2476455088074073*np.log(x[:,0]**(2)*x[:,3]**(3)*x[:,6]**(-3)*x[:,7]**(-3)*x[:,8]**(-2)*x[:,10]**(3)) + -1.6216430190988878e-2*sqrtAbs(x[:,0]**(2)*x[:,1]**(3)*x[:,3]**(2)*x[:,4]**(-3)*x[:,6]**(-3)*x[:,7]**(-3)*x[:,8]**(2)) + -16416.88937690341*np.tanh(x[:,0]**(-1)*x[:,1]**(3)*x[:,3]**(-1)*x[:,5]**(2)*x[:,6]**(-2)*x[:,7]**(2)*x[:,8]**(-2)*x[:,9]**(3)*x[:,10]**(-1)) + -0.4048991849383481*np.cos(x[:,0]**(-2)*x[:,1]*x[:,3]**(2)*x[:,4]**(-2)*x[:,5]**(-3)*x[:,6]*x[:,7]**(3)*x[:,8]**(-2)*x[:,9]*x[:,10]) + -4.030958668686702*np.exp(x[:,0]**(2)*x[:,3]**(-2)*x[:,4]**(2)*x[:,5]*x[:,9]**(-3)*x[:,10]**(-3)) + 11.235512493345803*sqrtAbs(x[:,0]**(-1)*x[:,4]**(-1)*x[:,5]**(2)*x[:,6]**(-3)*x[:,8]**(-3)*x[:,9]**(2)*x[:,10]) + 0.33636312022135356*np.log(x[:,0]**(-3)*x[:,1]**(3)*x[:,3]*x[:,6]**(3)*x[:,8]**(-1)*x[:,9]**(2)*x[:,10]**(2)) + 1.1687710349203702*np.tanh(x[:,0]*x[:,6]*x[:,7]**(-2)*x[:,8]**(-3)*x[:,9]**(3)) + -0.5114761677596513*np.log(x[:,0]**(-1)*x[:,1]**(2)*x[:,3]**(2)*x[:,6]*x[:,7]**(3)*x[:,8]*x[:,9]*x[:,10]**(-3))"

"[Term Id (fromList [(0,2),(1,1),(3,3),(4,-3),(7,1),(8,2),(9,-3),(10,-3)]),Term Cos (fromList [(0,-3),(1,2),(2,2),(4,-3),(5,-2),(6,-1),(8,3),(9,-3),(10,-3)]),Term Id (fromList [(0,-1),(1,2),(2,1),(3,3),(4,-3),(5,-3),(7,2),(8,2),(9,-2)]),Term Tanh (fromList [(0,-3),(1,1),(2,1),(3,3),(4,-3),(5,-2),(6,-3),(7,3),(8,3),(9,-3),(10,3)]),Term Log (fromList [(0,-2),(5,1),(6,-1),(7,-3),(8,-3),(10,3)]),Term Log (fromList [(0,2),(1,-3),(3,3),(4,-3),(6,3),(9,-2),(10,-3)]),Term Exp (fromList [(0,-3),(4,-1),(5,-1),(7,1),(8,3),(9,-2)]),Term Cos (fromList [(0,2),(1,-3),(4,2),(6,-1)]),Term SqrtAbs (fromList [(0,-1),(1,2),(6,-1),(9,-3)]),Term Log (fromList [(0,2),(5,-3),(8,2),(9,1)]),Term Log (fromList [(0,-1),(10,-3)])]","[761141.249063169,9.150256740618397e-8,-761139.586184841,-1.6228535107131186e-4,-0.39119526929815823,0.6590044441892228,5.457719315123648e-2,-2.089726026023191e-2,0.1933073025948945,-6.079521674116705,0.23171478087048866,-0.5220993612865683]","761141.249063169 + 9.150256740618397e-8*(x[:,0]**(2)*x[:,1]*x[:,3]**(3)*x[:,4]**(-3)*x[:,7]*x[:,8]**(2)*x[:,9]**(-3)*x[:,10]**(-3)) + -761139.586184841*np.cos(x[:,0]**(-3)*x[:,1]**(2)*x[:,2]**(2)*x[:,4]**(-3)*x[:,5]**(-2)*x[:,6]**(-1)*x[:,8]**(3)*x[:,9]**(-3)*x[:,10]**(-3)) + -1.6228535107131186e-4*(x[:,0]**(-1)*x[:,1]**(2)*x[:,2]*x[:,3]**(3)*x[:,4]**(-3)*x[:,5]**(-3)*x[:,7]**(2)*x[:,8]**(2)*x[:,9]**(-2)) + -0.39119526929815823*np.tanh(x[:,0]**(-3)*x[:,1]*x[:,2]*x[:,3]**(3)*x[:,4]**(-3)*x[:,5]**(-2)*x[:,6]**(-3)*x[:,7]**(3)*x[:,8]**(3)*x[:,9]**(-3)*x[:,10]**(3)) + 0.6590044441892228*np.log(x[:,0]**(-2)*x[:,5]*x[:,6]**(-1)*x[:,7]**(-3)*x[:,8]**(-3)*x[:,10]**(3)) + 5.457719315123648e-2*np.log(x[:,0]**(2)*x[:,1]**(-3)*x[:,3]**(3)*x[:,4]**(-3)*x[:,6]**(3)*x[:,9]**(-2)*x[:,10]**(-3)) + -2.089726026023191e-2*np.exp(x[:,0]**(-3)*x[:,4]**(-1)*x[:,5]**(-1)*x[:,7]*x[:,8]**(3)*x[:,9]**(-2)) + 0.1933073025948945*np.cos(x[:,0]**(2)*x[:,1]**(-3)*x[:,4]**(2)*x[:,6]**(-1)) + -6.079521674116705*sqrtAbs(x[:,0]**(-1)*x[:,1]**(2)*x[:,6]**(-1)*x[:,9]**(-3)) + 0.23171478087048866*np.log(x[:,0]**(2)*x[:,5]**(-3)*x[:,8]**(2)*x[:,9]) + -0.5220993612865683*np.log(x[:,0]**(-1)*x[:,10]**(-3))"

"[Term Id (fromList [(0,2),(1,-1),(3,-3),(4,3),(5,3),(6,-3),(8,2),(9,-3),(10,3)]),Term SqrtAbs (fromList [(0,1),(1,1),(3,3),(4,-2),(5,-1),(6,-3),(7,3),(8,2),(9,-3)]),Term Tanh (fromList [(0,3),(1,2),(2,-3),(3,-2),(6,-3),(7,2),(8,-1),(9,-3),(10,3)]),Term Cos (fromList [(0,-3),(1,2),(3,3),(4,-3),(5,-3),(7,-3),(8,-3),(10,-3)]),Term SqrtAbs (fromList [(0,1),(1,-1),(3,3),(4,-1),(5,2),(6,-3),(8,-1),(10,2)]),Term Sin (fromList [(0,3),(3,2),(6,1),(7,-2),(9,2)]),Term Log (fromList [(0,-2),(3,1),(7,3),(9,-3),(10,3)]),Term Log (fromList [(0,1),(1,1),(4,1),(7,3),(8,1),(9,-1),(10,-3)]),Term Log (fromList [(0,-2),(3,3),(4,-3),(5,1),(9,1),(10,2)]),Term Cos (fromList [(0,1),(3,2),(5,-3),(7,-3),(8,2),(9,-2)]),Term SqrtAbs (fromList [(0,-1),(8,3),(9,-2),(10,-1)])]","[-1.08389662843419e7,-2.6818444114741426e-4,-2.7596557697170863e-2,0.5208518837355548,1.083896944913536e7,5.930713404069362e-3,8.387635413711025e-2,0.3149751620372276,-0.4696694999180793,-0.10506779809040692,0.1208527132970884,-1.3495715395182422]","-1.08389662843419e7 + -2.6818444114741426e-4*(x[:,0]**(2)*x[:,1]**(-1)*x[:,3]**(-3)*x[:,4]**(3)*x[:,5]**(3)*x[:,6]**(-3)*x[:,8]**(2)*x[:,9]**(-3)*x[:,10]**(3)) + -2.7596557697170863e-2*sqrtAbs(x[:,0]*x[:,1]*x[:,3]**(3)*x[:,4]**(-2)*x[:,5]**(-1)*x[:,6]**(-3)*x[:,7]**(3)*x[:,8]**(2)*x[:,9]**(-3)) + 0.5208518837355548*np.tanh(x[:,0]**(3)*x[:,1]**(2)*x[:,2]**(-3)*x[:,3]**(-2)*x[:,6]**(-3)*x[:,7]**(2)*x[:,8]**(-1)*x[:,9]**(-3)*x[:,10]**(3)) + 1.083896944913536e7*np.cos(x[:,0]**(-3)*x[:,1]**(2)*x[:,3]**(3)*x[:,4]**(-3)*x[:,5]**(-3)*x[:,7]**(-3)*x[:,8]**(-3)*x[:,10]**(-3)) + 5.930713404069362e-3*sqrtAbs(x[:,0]*x[:,1]**(-1)*x[:,3]**(3)*x[:,4]**(-1)*x[:,5]**(2)*x[:,6]**(-3)*x[:,8]**(-1)*x[:,10]**(2)) + 8.387635413711025e-2*np.sin(x[:,0]**(3)*x[:,3]**(2)*x[:,6]*x[:,7]**(-2)*x[:,9]**(2)) + 0.3149751620372276*np.log(x[:,0]**(-2)*x[:,3]*x[:,7]**(3)*x[:,9]**(-3)*x[:,10]**(3)) + -0.4696694999180793*np.log(x[:,0]*x[:,1]*x[:,4]*x[:,7]**(3)*x[:,8]*x[:,9]**(-1)*x[:,10]**(-3)) + -0.10506779809040692*np.log(x[:,0]**(-2)*x[:,3]**(3)*x[:,4]**(-3)*x[:,5]*x[:,9]*x[:,10]**(2)) + 0.1208527132970884*np.cos(x[:,0]*x[:,3]**(2)*x[:,5]**(-3)*x[:,7]**(-3)*x[:,8]**(2)*x[:,9]**(-2)) + -1.3495715395182422*sqrtAbs(x[:,0]**(-1)*x[:,8]**(3)*x[:,9]**(-2)*x[:,10]**(-1))"

"[Term Tanh (fromList [(0,-1),(1,1),(5,-3),(6,3),(9,-3)]),Term Tanh (fromList [(0,-1),(1,-3),(3,2),(4,1),(5,3),(7,3),(8,-3),(9,3)]),Term Id (fromList [(0,-3),(1,3),(3,3),(4,-3),(5,-3),(7,-3),(8,-3),(9,-3)]),Term SqrtAbs (fromList [(0,1),(1,-2),(2,1),(6,1),(7,1),(9,2),(10,-1)]),Term Cos (fromList [(0,-3),(1,1),(2,2),(3,2),(6,1),(8,-2),(9,-2)]),Term SqrtAbs (fromList [(0,-3),(1,-3),(3,1),(4,-3),(7,-1),(10,-3)]),Term SqrtAbs (fromList [(0,-2),(1,-1),(7,-1),(10,-2)]),Term Sin (fromList [(0,1),(1,-3),(4,2),(5,3),(7,3),(8,-3),(9,3)]),Term Log (fromList [(0,-2),(1,-3),(7,3),(8,-3),(9,2),(10,3)]),Term Sin (fromList [(0,3),(1,3),(3,-2),(4,2),(5,3),(6,-2),(7,3),(8,2),(9,2),(10,-2)]),Term Log (fromList [(0,1),(1,-2),(7,3),(8,-3),(9,2),(10,3)])]","[9.061040164459566,-0.4126790985739831,0.2389979913655534,-1.0130756416729798,-6.237887314396345e-2,-0.8256793292436793,0.10349533439449646,-100.10333757150315,-6.086792516691166e-2,0.5693047311968824,-1.1494547311182128,-0.1084760437521024]","9.061040164459566 + -0.4126790985739831*np.tanh(x[:,0]**(-1)*x[:,1]*x[:,5]**(-3)*x[:,6]**(3)*x[:,9]**(-3)) + 0.2389979913655534*np.tanh(x[:,0]**(-1)*x[:,1]**(-3)*x[:,3]**(2)*x[:,4]*x[:,5]**(3)*x[:,7]**(3)*x[:,8]**(-3)*x[:,9]**(3)) + -1.0130756416729798*(x[:,0]**(-3)*x[:,1]**(3)*x[:,3]**(3)*x[:,4]**(-3)*x[:,5]**(-3)*x[:,7]**(-3)*x[:,8]**(-3)*x[:,9]**(-3)) + -6.237887314396345e-2*sqrtAbs(x[:,0]*x[:,1]**(-2)*x[:,2]*x[:,6]*x[:,7]*x[:,9]**(2)*x[:,10]**(-1)) + -0.8256793292436793*np.cos(x[:,0]**(-3)*x[:,1]*x[:,2]**(2)*x[:,3]**(2)*x[:,6]*x[:,8]**(-2)*x[:,9]**(-2)) + 0.10349533439449646*sqrtAbs(x[:,0]**(-3)*x[:,1]**(-3)*x[:,3]*x[:,4]**(-3)*x[:,7]**(-1)*x[:,10]**(-3)) + -100.10333757150315*sqrtAbs(x[:,0]**(-2)*x[:,1]**(-1)*x[:,7]**(-1)*x[:,10]**(-2)) + -6.086792516691166e-2*np.sin(x[:,0]*x[:,1]**(-3)*x[:,4]**(2)*x[:,5]**(3)*x[:,7]**(3)*x[:,8]**(-3)*x[:,9]**(3)) + 0.5693047311968824*np.log(x[:,0]**(-2)*x[:,1]**(-3)*x[:,7]**(3)*x[:,8]**(-3)*x[:,9]**(2)*x[:,10]**(3)) + -1.1494547311182128*np.sin(x[:,0]**(3)*x[:,1]**(3)*x[:,3]**(-2)*x[:,4]**(2)*x[:,5]**(3)*x[:,6]**(-2)*x[:,7]**(3)*x[:,8]**(2)*x[:,9]**(2)*x[:,10]**(-2)) + -0.1084760437521024*np.log(x[:,0]*x[:,1]**(-2)*x[:,7]**(3)*x[:,8]**(-3)*x[:,9]**(2)*x[:,10]**(3))"

"[Term Tanh (fromList [(0,-3),(1,-3),(2,-2),(3,-2),(4,3),(5,3),(6,3),(7,2),(8,-1),(10,-3)]),Term SqrtAbs (fromList [(0,-3),(1,3),(3,2),(4,-3),(5,-1),(6,-1),(7,2),(8,-1),(9,-1),(10,3)]),Term Sin (fromList [(0,-1),(1,3),(4,1),(5,1),(6,-1),(7,-1),(8,-2)]),Term SqrtAbs (fromList [(0,1),(1,-3),(3,-2),(4,3),(5,3),(6,3),(7,2),(8,-1),(9,3),(10,-3)]),Term Log (fromList [(0,3),(1,3),(3,3),(4,2),(5,3),(6,3),(7,-3),(8,-3),(9,-3)]),Term Log (fromList [(0,1),(1,3),(3,-1),(4,2),(6,-1),(7,-3),(8,2),(9,-3),(10,-3)]),Term Cos (fromList [(0,1),(1,3),(3,-2),(4,-1),(6,-3),(8,-1),(9,-3),(10,-3)]),Term Log (fromList [(0,3),(1,-3),(5,-3),(6,-1),(7,-1)]),Term SqrtAbs (fromList [(6,-1),(7,-3),(8,3),(9,-2),(10,-3)]),Term Log (fromList [(1,3),(3,1),(4,1),(5,2),(6,-1),(7,-1),(8,-3),(9,-2),(10,3)]),Term Sin (fromList [(1,2),(3,2),(4,-3),(5,3),(6,-3),(7,3),(8,-3),(9,2),(10,-1)])]","[8.275901822185466e7,0.2235320345950497,-3.634878764656801e-2,-810.8665893188074,-1.6855677805593323e-4,-0.15432461968068584,-0.23876601432110067,-8.27590126059124e7,0.1253647524732571,-16.14129797012521,0.5008009529070085,-0.3423850780155637]","8.275901822185466e7 + 0.2235320345950497*np.tanh(x[:,0]**(-3)*x[:,1]**(-3)*x[:,2]**(-2)*x[:,3]**(-2)*x[:,4]**(3)*x[:,5]**(3)*x[:,6]**(3)*x[:,7]**(2)*x[:,8]**(-1)*x[:,10]**(-3)) + -3.634878764656801e-2*sqrtAbs(x[:,0]**(-3)*x[:,1]**(3)*x[:,3]**(2)*x[:,4]**(-3)*x[:,5]**(-1)*x[:,6]**(-1)*x[:,7]**(2)*x[:,8]**(-1)*x[:,9]**(-1)*x[:,10]**(3)) + -810.8665893188074*np.sin(x[:,0]**(-1)*x[:,1]**(3)*x[:,4]*x[:,5]*x[:,6]**(-1)*x[:,7]**(-1)*x[:,8]**(-2)) + -1.6855677805593323e-4*sqrtAbs(x[:,0]*x[:,1]**(-3)*x[:,3]**(-2)*x[:,4]**(3)*x[:,5]**(3)*x[:,6]**(3)*x[:,7]**(2)*x[:,8]**(-1)*x[:,9]**(3)*x[:,10]**(-3)) + -0.15432461968068584*np.log(x[:,0]**(3)*x[:,1]**(3)*x[:,3]**(3)*x[:,4]**(2)*x[:,5]**(3)*x[:,6]**(3)*x[:,7]**(-3)*x[:,8]**(-3)*x[:,9]**(-3)) + -0.23876601432110067*np.log(x[:,0]*x[:,1]**(3)*x[:,3]**(-1)*x[:,4]**(2)*x[:,6]**(-1)*x[:,7]**(-3)*x[:,8]**(2)*x[:,9]**(-3)*x[:,10]**(-3)) + -8.27590126059124e7*np.cos(x[:,0]*x[:,1]**(3)*x[:,3]**(-2)*x[:,4]**(-1)*x[:,6]**(-3)*x[:,8]**(-1)*x[:,9]**(-3)*x[:,10]**(-3)) + 0.1253647524732571*np.log(x[:,0]**(3)*x[:,1]**(-3)*x[:,5]**(-3)*x[:,6]**(-1)*x[:,7]**(-1)) + -16.14129797012521*sqrtAbs(x[:,6]**(-1)*x[:,7]**(-3)*x[:,8]**(3)*x[:,9]**(-2)*x[:,10]**(-3)) + 0.5008009529070085*np.log(x[:,1]**(3)*x[:,3]*x[:,4]*x[:,5]**(2)*x[:,6]**(-1)*x[:,7]**(-1)*x[:,8]**(-3)*x[:,9]**(-2)*x[:,10]**(3)) + -0.3423850780155637*np.sin(x[:,1]**(2)*x[:,3]**(2)*x[:,4]**(-3)*x[:,5]**(3)*x[:,6]**(-3)*x[:,7]**(3)*x[:,8]**(-3)*x[:,9]**(2)*x[:,10]**(-1))"

"[Term SqrtAbs (fromList [(0,-3),(1,-2),(4,-1),(6,1),(8,-3),(9,2)]),Term Sin (fromList [(0,-3),(1,3),(5,-3),(6,-3),(7,-3),(8,2)]),Term Tanh (fromList [(1,1),(2,2),(5,2),(6,3),(7,-3),(8,-3),(9,-1),(10,-3)]),Term Log (fromList [(0,3),(7,3),(8,3),(9,-3),(10,-3)]),Term SqrtAbs (fromList [(0,2),(1,-1),(2,2),(4,-3),(6,1),(7,3),(8,2),(9,1)]),Term Tanh (fromList [(1,-3),(2,2),(5,-3),(6,3),(7,3),(8,3),(9,3),(10,-3)]),Term Cos (fromList [(0,-1),(2,3),(3,1),(5,1),(6,-1),(7,1),(8,-1),(9,3)]),Term Tanh (fromList [(0,3),(1,2),(5,1),(6,-1),(8,2),(9,-3),(10,-3)]),Term Log (fromList [(0,-1),(1,1),(7,1),(8,3),(10,-3)]),Term Sin (fromList [(0,-1),(1,2),(6,-3),(7,-3),(8,2)]),Term Tanh (fromList [(0,-2),(3,3),(4,-3),(5,-2),(7,-2),(9,-3)])]","[-15.348830222060425,-0.6655388122614072,1802342.5622366196,-0.1600355951141963,-0.45562661527355347,3.137491727255937e-5,-0.3915556358008855,17.98223631142004,0.3081137498765698,-0.7119613403331516,-1205.6972905758869,0.6273733896244416]","-15.348830222060425 + -0.6655388122614072*sqrtAbs(x[:,0]**(-3)*x[:,1]**(-2)*x[:,4]**(-1)*x[:,6]*x[:,8]**(-3)*x[:,9]**(2)) + 1802342.5622366196*np.sin(x[:,0]**(-3)*x[:,1]**(3)*x[:,5]**(-3)*x[:,6]**(-3)*x[:,7]**(-3)*x[:,8]**(2)) + -0.1600355951141963*np.tanh(x[:,1]*x[:,2]**(2)*x[:,5]**(2)*x[:,6]**(3)*x[:,7]**(-3)*x[:,8]**(-3)*x[:,9]**(-1)*x[:,10]**(-3)) + -0.45562661527355347*np.log(x[:,0]**(3)*x[:,7]**(3)*x[:,8]**(3)*x[:,9]**(-3)*x[:,10]**(-3)) + 3.137491727255937e-5*sqrtAbs(x[:,0]**(2)*x[:,1]**(-1)*x[:,2]**(2)*x[:,4]**(-3)*x[:,6]*x[:,7]**(3)*x[:,8]**(2)*x[:,9]) + -0.3915556358008855*np.tanh(x[:,1]**(-3)*x[:,2]**(2)*x[:,5]**(-3)*x[:,6]**(3)*x[:,7]**(3)*x[:,8]**(3)*x[:,9]**(3)*x[:,10]**(-3)) + 17.98223631142004*np.cos(x[:,0]**(-1)*x[:,2]**(3)*x[:,3]*x[:,5]*x[:,6]**(-1)*x[:,7]*x[:,8]**(-1)*x[:,9]**(3)) + 0.3081137498765698*np.tanh(x[:,0]**(3)*x[:,1]**(2)*x[:,5]*x[:,6]**(-1)*x[:,8]**(2)*x[:,9]**(-3)*x[:,10]**(-3)) + -0.7119613403331516*np.log(x[:,0]**(-1)*x[:,1]*x[:,7]*x[:,8]**(3)*x[:,10]**(-3)) + -1205.6972905758869*np.sin(x[:,0]**(-1)*x[:,1]**(2)*x[:,6]**(-3)*x[:,7]**(-3)*x[:,8]**(2)) + 0.6273733896244416*np.tanh(x[:,0]**(-2)*x[:,3]**(3)*x[:,4]**(-3)*x[:,5]**(-2)*x[:,7]**(-2)*x[:,9]**(-3))"

"[Term Log (fromList [(0,3),(3,-3),(4,1),(6,2),(7,-3),(8,1),(9,-1)]),Term Sin (fromList [(0,-1),(3,-2),(4,1),(5,3),(7,-3),(8,-1),(9,-1)]),Term Id (fromList [(0,-3),(1,3),(3,-3),(4,-3),(5,-2),(6,-1),(7,3),(8,-2),(9,-2),(10,-3)]),Term SqrtAbs (fromList [(0,-3),(1,-1),(2,2),(4,-1),(5,1),(7,2),(8,-2),(9,3),(10,-3)]),Term Log (fromList [(0,1),(1,3),(4,2),(6,1),(7,2),(9,-3),(10,-3)]),Term SqrtAbs (fromList [(0,-2),(1,3),(4,-2),(6,-2),(7,3),(8,-2),(9,-2),(10,-3)]),Term Log (fromList [(0,-1),(1,3),(3,-3),(4,-2),(6,1),(7,-3),(8,-2),(9,-3),(10,-1)]),Term Log (fromList [(0,-1),(3,-3),(4,-3),(7,1),(8,3),(9,-2),(10,-3)]),Term Id (fromList [(0,-3),(3,3),(4,1)]),Term Tanh (fromList [(0,-3),(1,-1),(3,1),(4,-1),(5,-1),(7,-1),(10,-3)]),Term SqrtAbs (fromList [(0,-2),(1,3),(3,2),(7,-3),(8,-1),(9,3),(10,-2)])]","[4.538441812646447,-8.714761172883356e-2,-0.10703031826306834,327095.96346133377,-104.68958234992411,-0.4540311624169264,-587.3390457977955,0.3612684769432311,-0.40547986451382795,1.1218364720237413,-8695.915433049355,-44.21015790746855]","4.538441812646447 + -8.714761172883356e-2*np.log(x[:,0]**(3)*x[:,3]**(-3)*x[:,4]*x[:,6]**(2)*x[:,7]**(-3)*x[:,8]*x[:,9]**(-1)) + -0.10703031826306834*np.sin(x[:,0]**(-1)*x[:,3]**(-2)*x[:,4]*x[:,5]**(3)*x[:,7]**(-3)*x[:,8]**(-1)*x[:,9]**(-1)) + 327095.96346133377*(x[:,0]**(-3)*x[:,1]**(3)*x[:,3]**(-3)*x[:,4]**(-3)*x[:,5]**(-2)*x[:,6]**(-1)*x[:,7]**(3)*x[:,8]**(-2)*x[:,9]**(-2)*x[:,10]**(-3)) + -104.68958234992411*sqrtAbs(x[:,0]**(-3)*x[:,1]**(-1)*x[:,2]**(2)*x[:,4]**(-1)*x[:,5]*x[:,7]**(2)*x[:,8]**(-2)*x[:,9]**(3)*x[:,10]**(-3)) + -0.4540311624169264*np.log(x[:,0]*x[:,1]**(3)*x[:,4]**(2)*x[:,6]*x[:,7]**(2)*x[:,9]**(-3)*x[:,10]**(-3)) + -587.3390457977955*sqrtAbs(x[:,0]**(-2)*x[:,1]**(3)*x[:,4]**(-2)*x[:,6]**(-2)*x[:,7]**(3)*x[:,8]**(-2)*x[:,9]**(-2)*x[:,10]**(-3)) + 0.3612684769432311*np.log(x[:,0]**(-1)*x[:,1]**(3)*x[:,3]**(-3)*x[:,4]**(-2)*x[:,6]*x[:,7]**(-3)*x[:,8]**(-2)*x[:,9]**(-3)*x[:,10]**(-1)) + -0.40547986451382795*np.log(x[:,0]**(-1)*x[:,3]**(-3)*x[:,4]**(-3)*x[:,7]*x[:,8]**(3)*x[:,9]**(-2)*x[:,10]**(-3)) + 1.1218364720237413*(x[:,0]**(-3)*x[:,3]**(3)*x[:,4]) + -8695.915433049355*np.tanh(x[:,0]**(-3)*x[:,1]**(-1)*x[:,3]*x[:,4]**(-1)*x[:,5]**(-1)*x[:,7]**(-1)*x[:,10]**(-3)) + -44.21015790746855*sqrtAbs(x[:,0]**(-2)*x[:,1]**(3)*x[:,3]**(2)*x[:,7]**(-3)*x[:,8]**(-1)*x[:,9]**(3)*x[:,10]**(-2))"

"[Term Sin (fromList [(0,-3),(1,3),(2,1),(3,3),(4,3),(5,1),(6,-3),(7,-2),(8,2),(9,-1),(10,-2)]),Term Log (fromList [(1,-3),(3,-1),(4,-1),(5,-1),(6,-1),(7,2),(8,1),(9,3),(10,-2)]),Term Tanh (fromList [(0,-3),(1,-3),(5,-2),(6,3),(7,-1),(8,-3),(9,3)]),Term Tanh (fromList [(0,-3),(6,-1),(7,1),(8,3),(9,-2)]),Term Id (fromList [(0,3),(1,1),(2,1),(4,1),(5,3),(6,-3),(7,1),(8,2),(9,2)]),Term Cos (fromList [(0,-3),(1,2),(2,1),(3,3),(4,-2),(6,-1),(8,-3),(10,1)]),Term Sin (fromList [(0,-2),(4,-2),(6,1),(8,-3),(10,-1)]),Term Tanh (fromList [(0,-1),(1,1),(3,-1),(4,-1),(5,-2),(6,3),(7,2),(9,-3),(10,-2)]),Term Log (fromList [(0,-1),(1,-3),(4,-1),(8,-1),(9,3)]),Term Cos (fromList [(0,3),(1,3),(3,-1),(5,2),(6,-3),(9,3)]),Term Log (fromList [(0,2),(3,-3),(4,-1),(5,-3),(6,-3),(8,1),(9,1),(10,1)])]","[-35.64629804837011,3.942581575268349e7,-1.1886978164523705,-0.5977404987289898,-14.983497603339519,-1.1075419644270194e-2,36.58261935007838,-0.47670495472047314,-0.48985049658602087,1.3159540615653502,1.3977188739423667,0.39726751217471434]","-35.64629804837011 + 3.942581575268349e7*np.sin(x[:,0]**(-3)*x[:,1]**(3)*x[:,2]*x[:,3]**(3)*x[:,4]**(3)*x[:,5]*x[:,6]**(-3)*x[:,7]**(-2)*x[:,8]**(2)*x[:,9]**(-1)*x[:,10]**(-2)) + -1.1886978164523705*np.log(x[:,1]**(-3)*x[:,3]**(-1)*x[:,4]**(-1)*x[:,5]**(-1)*x[:,6]**(-1)*x[:,7]**(2)*x[:,8]*x[:,9]**(3)*x[:,10]**(-2)) + -0.5977404987289898*np.tanh(x[:,0]**(-3)*x[:,1]**(-3)*x[:,5]**(-2)*x[:,6]**(3)*x[:,7]**(-1)*x[:,8]**(-3)*x[:,9]**(3)) + -14.983497603339519*np.tanh(x[:,0]**(-3)*x[:,6]**(-1)*x[:,7]*x[:,8]**(3)*x[:,9]**(-2)) + -1.1075419644270194e-2*(x[:,0]**(3)*x[:,1]*x[:,2]*x[:,4]*x[:,5]**(3)*x[:,6]**(-3)*x[:,7]*x[:,8]**(2)*x[:,9]**(2)) + 36.58261935007838*np.cos(x[:,0]**(-3)*x[:,1]**(2)*x[:,2]*x[:,3]**(3)*x[:,4]**(-2)*x[:,6]**(-1)*x[:,8]**(-3)*x[:,10]) + -0.47670495472047314*np.sin(x[:,0]**(-2)*x[:,4]**(-2)*x[:,6]*x[:,8]**(-3)*x[:,10]**(-1)) + -0.48985049658602087*np.tanh(x[:,0]**(-1)*x[:,1]*x[:,3]**(-1)*x[:,4]**(-1)*x[:,5]**(-2)*x[:,6]**(3)*x[:,7]**(2)*x[:,9]**(-3)*x[:,10]**(-2)) + 1.3159540615653502*np.log(x[:,0]**(-1)*x[:,1]**(-3)*x[:,4]**(-1)*x[:,8]**(-1)*x[:,9]**(3)) + 1.3977188739423667*np.cos(x[:,0]**(3)*x[:,1]**(3)*x[:,3]**(-1)*x[:,5]**(2)*x[:,6]**(-3)*x[:,9]**(3)) + 0.39726751217471434*np.log(x[:,0]**(2)*x[:,3]**(-3)*x[:,4]**(-1)*x[:,5]**(-3)*x[:,6]**(-3)*x[:,8]*x[:,9]*x[:,10])"

